id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
147,友好区组织收听收看全市贯彻落实中央第三环境保护督察组“回头看”工作电视电话会议,2018-06-05,2018-06-05,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201806/18945.shtml,"6月2日下午，我市召开贯彻落实中央第三环境保护督察组“回头看”工作电视电话会议。市委书记、市人大常委会主任高环出席会议并讲话。她强调，全市上下要迅速进入迎检状态，提高政治站位，树牢“四个意识”，层层传导压力、压实落靠责任，全力解决好环保突出问题，全面做好环保督察迎检工作。市委常委、市委秘书长王德惠主持会议。高环强调，要加强沟通协调，确保各项工作无缝对接、高效运转。各地、各部门要迅速进入状态，为顺利完成环境保护督察""回头看""工作做足功课。同时，要认真开展环境风险隐患排查，对重点行业、企业进行详细排查，摸清底数，切实消除隐患，确保不发生环境污染突发事件。高环强调，问题整改过程中，要坚决防止出现""表面整改""""假装整改""""敷衍整改""问题。要进一步完善环保工作考核和评价体系，加大考核权重，实行严格的问责制。在着力解决问题的同时，我们还要立足全国生态功能区、全国生态文明先行示范区的主体定位，构建起高质量的现代化林业经济体系，加快由生态大市向生态强市转变，坚决把中央省委的各项要求部署贯彻到位、落实到位。会议还通报了我市2016年中央环保督察组反馈问题的整改落实情况。友好区委副书记、区（局）长吴伊森等区局处级领导及相关单位负责同志在友好区分会场区电视台会议室同步收听收看了会议实况。"
148,区委书记张延杰就文化旅游产业发展进行调研,2018-06-05,2018-06-05,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201806/18944.shtml,为了全面贯彻落实习近平总书记关于“绿水青山就是金山银山”的特指要求，按照市委提出的发展“全域旅游”战略的安排部署，结合当前正在开展的全区副处级以上领导干部“进基层、惠民生、优环境、促发展”督促检查大调研活动，近日，区委书记张延杰就如何更好地发展我区文化旅游产业到三合林场、友好纤维板厂、松园林场进行为期三天的专题调研。区人大常委会主任徐宝林、区政协主席陈清林、副区长张艳红、副局长井涛及有关部门负责同志一同调研。在三合林场调研时，张书记指出：三合林场不仅有奇石俊山、还有兴安杜鹃，更有特色鲜明的石头河。在下一步发展中，要把这些独特的景观资源有效串联整合起来，针对不同层次的旅游爱好者，把握好关键时间节点，积极开发成本小、效益高的文化采风游、石林探险游、杜鹃花海游、民俗风情游等特色精品旅游项目。张书记强调：文化是旅游发展的灵魂，旅游是文化发展的依托，旅游产品的竞争力最终体现为文化的内涵上。为此，要把林场特有的文化元素有机融入到旅游产业发展之中，让丰富的文化内涵成为吸引游客最大亮点，达到以“文化促进旅游、旅游丰富文化”的目的。要解放思想、更新观念、开阔思路，“走出去”学习旅游先进地区的好做法，在借鉴经验的同时要避免“千景一面”，努力去除同质化上下功夫，走出一条“人无我有、人有我优”的小投入、高产出旅游发展之路。在友好纤维板厂调研时，张书记对友好纤维板厂在生产期间所做出的贡献给予高度肯定，他希望纤维板厂要在保护和利用中做好工业文化旅游文章。张书记指出：纤维板厂要在被评为黑龙江省第六批省级文物保护单位的基础上，按照工业文化旅游持续发展的要求，认真做好保护与收集工作，邀请专家编制科学的、符合实际的工业遗存发展规划，以打造综合性的工业文化博物馆为目标，积极向国家级博物馆迈进，实现“在保护中开发，在开发中保护”的双赢。在下一步工作中，张书记要求：在保护好现有的设备、图纸的前提下，要充分挖掘从上个世纪50年代到现在的各种文字、影像资料，不断丰富工业文化内容。同时，要积极与区人大、区政协沟通请示，做到无缝衔接，不断加大对上争取资金项目力度。在松园林场调研时，张书记对林场文物保护、旅游发展规划工作给予肯定。在下一步工作中，张书记要求：林场要紧紧围绕“知青文化”这个主题，做好文物挖掘保护和旅游线路规划工作，针对知青这个独特群体，把红松原始母树林、胜利火车站、古生物化石点、知青俱乐部等旅游景点有机融合、穿点成线，以“红松文化、知青文化、工棚文化、化石文化”为内容，积极开发具有浓郁文化氛围和鲜明友好特色的穿越原始森林、寻找史前文明，体验知青生活、回味知青文化等旅游产品。同时，要在对外宣传上做文章，借助友好蓝莓文化节等重大节庆平台和载体，把林场的丰富文化旅游资源宣传出去。
149,我区举办庆祝六一国际儿童节暨“儿童快乐家园”授牌仪式,2018-06-01,2018-06-01,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201806/18943.shtml,"为庆祝“六一”国际儿童节，5月31日，区委书记张延杰、区人大常委会主任徐宝林、区政协主席陈清林、区委副书记曹旭渴、副区长张艳红、区关工委主任国家富等区领导在区妇联、区教育局等相关部门负责人的陪同下，来到区青少年活动中心，亲切看望正在活动中心游戏的孩子们，并向全区少年儿童致以节日祝福，向广大少年儿童工作者以及所有关心和支持少年儿童事业的社会各界人士致以亲切问候。区级领导与社会各界人士共同观看了孩子们自编自演的节目，并向孩子们赠送了图书、益智玩具等节日礼物。活动中，小朋友们表演了舞蹈《春晓》、《篮球宝贝》,快板说唱《社会主义核心价值观》、合唱《少年中国梦》等十多个节目，演出精彩纷呈、掌声不断。孩子们嗓音虽然稚嫩，但唱得有板有眼、有模有样。小演员们以丰富多样的演出形式，充分展现出当代少年儿童朝气蓬勃、健康向上的良好精神风貌。欢乐的氛围让台上台下的每一位小朋友都沉浸在节日的喜悦当中。据了解，我区的“儿童快乐家园”是黑龙江省妇联和黑龙江省妇女儿童发展基金会8个公益项目实施点之一，捐助金额为9万8千元，配备了儿童阅读、运动、视听、学习、游戏等物资50多种。今后，“儿童快乐家园”将在区妇联的指导下，依托青少年活动中心开设阅读、手工、舞蹈、音乐等兴趣小组，以“服务留守儿童、关爱留守儿童”为工作主旨，组织儿童科普知识普及、心理辅导与咨询、家庭教育指导服务、困境儿童关爱救助、爱心妈妈结对帮扶等多种文体娱乐关爱活动，通过亲子热线和亲子视频，让留守儿童与在外的父母进行沟通交流，为我区未成年人提供切实有效的帮助和服务。"
150,区政府幼儿园第七届亲子运动会——快乐六一 欢乐童年,2018-06-01,2018-06-01,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201806/18942.shtml,告别了春意盎然的五月，我们迎来了六一儿童节。为了让孩子们过一个快乐而有意义的节日，同时为幼儿园和家庭之间架起沟通的桥梁，我园于6月1日上午举办了“政府幼儿园第七届亲子运动会”。9时整，小运动员们迈着整齐的步伐，喊着响亮的口号，开始接受检阅，他们器宇轩昂，朝气蓬勃，代表了我园拼搏向上的精神。随后雄壮的国歌声响起，全体肃立，升旗仪式庄严的进行。接下来，张海燕园长代表全园讲话，张园长的讲话鼓舞人心、催人奋进，全场响起热烈的掌声。在小运动员代表及教师代表发言之后进入到了大型体操表演时刻：中大班的《篮球宝贝》是我园的特色活动之一，孩子们随着老师的引导绕球、运球、拍球，活泼欢快，享受着运动的快乐；小班的宝贝们，他们和家长一起带来了亲子舞蹈《为你鼓掌》，他们像一个个可爱的小天使，在家长们的带领下茁壮成长；大班的《快乐团拜》椅子操表演，整齐划一，动作娴熟，展现了他们矫健的身姿；街舞表演把本次活动推向高潮，在专业老师的指导下孩子们舞出了不一样的自己。接下来的体育比赛项目和亲子游戏环节把本次活动推向高潮，孩子们和家长们欢快的笑声、呐喊声、加油声交织成一曲和谐的交响乐！最后，本次运动会在欢声笑语中圆满落下帷幕，王晓伟园长代表我园做了总结。通过本次亲子运动会的成功举办，不仅为孩子们带来了欢乐，留下了美好的回忆，而且促进了家园合作，为亲子互动创造了平台。希望我园宝贝们茁壮成长，今天是祖国的花朵，明天成为祖国的栋梁！祝全体小朋友儿童节快乐！
151,国办关于第二季“企业群众办事堵点疏解行动”调查问卷,2018-05-31,2018-05-31,伊春-友好日报,http://www.gov.cn/hudong/100dudian/index.htm,
152,友好区文广体局组织乒乓球代表队参赛荣获佳绩,2018-05-30,2018-05-30,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201806/18940.shtml,"为贯彻落实省委、省政府《健康龙江行动实施方案》，把活动融入到全面建成林区小康社会事业中来，促进全市人民健康体魄，友好区文广体局积极组织乒乓球代表队，参加了2018年伊春市少年儿童乒乓球比赛，荣获佳绩。在5月27日刚刚闭幕的2018年伊春市少年儿童乒乓球比赛中，友好区代表队打出了水平，比出了成绩，经过激烈角逐，荣获2018年伊春市少年儿童乒乓球比赛甲组女子单打第一名、第二名、第三名,男子乙组单打第三名,甲组女子团体第一名和乙组男子团体第五名的好成绩,并荣获此次比赛的体育道德风尚奖。此次2018年伊春市少年儿童乒乓球比赛，又一次提高了全市少年儿童健身意识，满足了少年儿童追求美好业余生活的需求。"
153,友好区国动委召开职能办公室领导会议,2018-05-25,2018-05-25,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18939.shtml,5月22日上午，伊春市友好区国动委组织召开职能办公室领导会议。友好区国动委副主任、区委常委、常务副区长董春江，友好区人武部政委马景春，军地各职能办公室领导及联络员出席会议。会议传达学习了黑龙江省及伊春市两级国动委职能办公室领导会议精神，部署了第二批国防动员潜力调查任务，对下一步做好友好区国防动员工作提出了要求。会上，友好区国动委副主任、区委常委、常务副区长董春江指出，友好区国动委组成人员刚刚调整，为更好完成友好区国防动员工作，各职能办公室切实要统一思想，明确任务。一要提高思想认识，加强组织领导。尽快学懂弄通国防动员工作领域知识，为履行好《宪法》和《国防动员法》赋予的职责打下坚实基础。二要抓好国防教育，打牢工作基础。认真贯彻落实省委《关于加强全民国防教育工作的意见》，不断强化全区公民投身国防动员的政治自觉和工作自觉。三要突出平战结合，搞好军民融合。真正把国防需求纳入经济和社会发展总体规划，做到国防动员建设与经济建设统一规划、同步建设、相互兼容、协调发展。四要发扬创新精神，解决矛盾问题。重点研究解决指挥机制不畅、应急力量不强、动员速度不快、资源储备不足、动员演练不实等问题。五要搞好沟通协调，形成军地合力。各职能办公室之间统一步调，齐抓共管，努力形成“军队提需求，国动委搞协调，职能办公室抓落实”的良好格局。
154,区委书记张延杰主持召开区委十九届26次常委（扩大）会议,2018-05-25,2018-05-25,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18938.shtml,5月24日上午，区委书记张延杰主持召开区委十九届26次常委（扩大）会议。区委副书记、区（局）长吴伊森，区委副书记、政法委书记孙彦全，区委常委、副区长董春江，区委常委、纪委书记、监委主任范广余，区委常委、副局长杨贵强，区委常委、组织部长冯铭华，区委常委、宣传部长王伟臣参加会议，区人大常委会主任徐宝林，区政协主席陈清林及区（局）其他副处级领导和各相关部门单位的主要负责人列席会议。在会议上，区委书记张延杰就全区近一阶段的五项重点工作进行了再安排、再部署、再落实。一是关于督促检查大调研活动。张书记强调全区领导干部特别是副处级以上领导经常性走进基层、深入群众了解真实情况、发现薄弱环节，真正做到情况明、底子清、定位准、措施实，谋划工作接地气、解决问题办法多、推动发展有成效。针对此次活动，张书记提出三点要求：抓重点、求实效、出真招，督促和推进各项重点工作有效落实。二是关于严格执行重大事项请示报告制度。张书记指出为严格落实《关于新形势下党内政治生活的若干准则》要求，全区各级党政领导尤其是副处级以上的领导干部必须不折不扣地严格执行请示报告制度，通过“谋划在前、请示在先、议后再决、批复再行、令行禁止”，更加有效、有力地防范重大风险事件发生，全面消除仇志案件的不利影响，进一步维护好我区政治生态。三是关于旅游产业发展。张书记指出要进一步解放思想，破除我区旅游资源贫乏的片面认识，他通过对我区三大板块、11景观的盘点，论证了我区的旅游产业发展前景光明，大有可为。就如何做强做大旅游产业，张书记提出五点要求，即：做好规划设计、积极对上争取、进行市场运作、打造旅游品牌、加强保护力度。四是关于强化党员干部担当意识。张书记对中办印发的《关于进一步激励广大干部新时代新担当新作为的意见》进行了系统解读，要求全区党员干部尤其是副处级以上领导干部更要讲政治、守规矩、懂程序，作出示范表率，切实以担当带动担当、以作为促进作为。组织和考核部门要结合《意见》进一步健全完善我区的干部考核评价机制。纪检监察机关和巡察办要加大对不作为、乱作为、慢作为、不担当、不负责行为的督查和巡察力度，发现一起查处一起。五是关于七一活动安排。重点谋划好“合力优化营商环境、同心共筑美丽友好”系列党员活动，全区“七一”表彰大会和各级党组织、职工群众的庆祝活动。会议还对深入学习贯彻落实习近平总书记对黑龙江重要讲话精神、做好市委第四轮巡察暨扶贫专项巡察和提级巡察工作、落实《地方党政领导干部安全生产责任制规定》要求、进一步推进干部作风整顿优化营商环境等方面的工作进行了讨论研究和安排部署。
155,庆祝习总书记考察二周年 鼓足干劲再踏新征程,2018-05-24,2018-05-24,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18937.shtml,5月21日，我区举办“红色五月·美丽友好”广场文艺演出，庆祝习近平总书记考察友好两周年。当天晚6时，前进社区聚福园小区广场上人潮涌动，乐曲悠扬，我区职工群众热情相聚，同台表演，以不同艺术形式歌唱美好生活，重温心中最美好记忆。2015年5月23日，习总书记在伊春考察期间，亲临友好蓝莓园区，对我区依托蓝莓产业走转型发展之路提出希望，亲切的话语时刻萦绕在耳畔，殷殷嘱托铭刻在友好人的心中，两年来，在区委、区政府的带领下，全区上下以总书记的特指精神为动力，解放思想，创新发展，在绿色化转型进程中谱写了崭新篇章。演出中，充满激情的诗朗诵、节奏明快的二胡独奏、豪迈的舞蹈，充分展现了友好人民昂扬向上的精神风貌，以及拼搏进取的意志和信念。区委副书记、区（局）长吴伊森，副区长张艳红，自然保护区管理局长、财政局长孙士军，关工委主任国家富及有关单位部门负责同志观看了演出。
156,我区组织收听收看“林都讲坛”2018年第三场报告会,2018-05-22,2018-05-22,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18936.shtml,5月19日下午，“林都讲坛”2018年第三场报告会在市检察院报告厅举行。报告会邀请中纪委、国家监察委法规室有关负责同志作《监察法》辅导讲座。辅导讲座从《监察法》制定背景和过程切入，站位高远、追根溯源，深入阐述《监察法》制定的重大意义，深刻阐明《监察法》的主要内容，特别针对监察的职责、范围、权限及监察程序等重点条文的实践和运用作了着重强调。讲座全面细致、深入浅出，既有很强的政策理论高度，又有丰富的实践深度，为我市深入学习以习近平同志为核心的党中央全面从严治党的指示精神，准确领会国家深化监察体制改革的重大决策部署，明确了重点，指明了方向。市委常委、市纪委书记、市监察委主任于大海主持报告会，并要求全市各级党组织和广大干部要以深入学习领会此次报告会为新起点，切实提高政治站位，把思想和行动统一到中央决策部署上来，统一到深入学习贯彻《监察法》精神上来；各级党委要加强组织领导，采取多种载体形式，深入扎实学习宣传贯彻《监察法》；各级纪委、监委要严格依法履职，全面提升自身建设，坚决捍卫《监察法》的尊严和权威，坚持运用法治思维和法治方式开展预防和惩治工作，以永远在路上的执着和韧劲，坚定不移推进全面从严治党向纵深发展，为加快推进伊春绿色化转型、全面开启现代化新伊春建设新征程，营造良好政治生态、提供坚强保证。友好区委理论学习中心组成员及区相关单位负责同志在友好区分会场区检察院视频会议室收听收看了此次会议。
157,友好老干部办与青少年活动中心开展美德教育主题活动,2018-05-21,2018-05-21,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18935.shtml,为传承中华传统美德教育，近日，由区委组织部、区委老干部办主办，青少年活动中心承办的“朝阳伴夕阳，传统美名扬”传承中华传统美德主题教育活动在青少年活动中心三楼教室开展。区委组织部、区委老干部办相关负责同志，区老干部及青少年活动中心部分师生参加了此次活动。活动围绕“观看中华传统美德故事”、“如何传承中华传统美德”、“讲讲三字经小故事”等内容，多角度、全方位引导同学们学习、理解中华优秀的传统美德。老干部与师生们共同观看了中华传统美德教育小故事视频，并为同学们讲述孝敬父母、诚实守信、勤劳节俭的中华传统美德故事，师生们共同吟唱《经曲咏流传·苔》，区委组织部、区委老干部办负责同志讲话。主题活动在全体与会人员共同演唱歌曲《娃哈哈》中结束。本次活动使同学们感悟了中华优秀传统美德的精髓和魅力，加强了对孩子们的传统美德教育，起到了很好的教育效果。
158,我区举办“创优良营商环境 建和谐美丽友好”全民健身徒步行活动,2018-05-21,2018-05-21,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18934.shtml,为牢记习近平总书记嘱托，以践行新发展理念的实际行动，纪念伊春林区开发建设70周年、建区65周年、改革开放40周年，贯彻落实区委十九届二次全会精神，5月18日上午9时，我区在区文化宫门前举办了“创优良营商环境建和谐美丽友好”全民健身徒步行活动。区委书记张延杰，区委副书记、区（局）长吴伊森，区政协主席陈清林，区委副书记、政法委书记孙彦全，区委常委、副区长董春江，区委常委、纪委书记、监委主任范广余，区委常委、副局长杨贵强及区其他副处级以上领导与来自全区机关单位部门、基层单位、中小学校、社区、垂直单位、区徒步群、区户外俱乐部和全民健身志愿者等共计1500余人共同参加了此次徒步行活动。副区长张艳红在活动中致辞并宣布徒步活动正式开始。区委、区人大、区政府、区政协主要领导带头徒步行走。参与活动的各界人士从我区文化宫门前出发，经交通科、武装部、法院、站前路、工行交叉路等路段，最终返回文化宫，全程约3.5公里。这次活动既是我区各界人士以低碳环保绿色的健身方式践行“创优良营商环境建和谐美丽友好”的一次大动员，也是我区对全民健身活动成果的一次大检阅，以此倡导全区人民群众构建和谐美丽友好城市新风貌。本次活动的开展旨在号召广大干部群众认真贯彻落实好区委十九届二次全会精神，紧紧围绕友好区深化干部作风整顿优化营商环境大会的总体安排，引导全区各界人士用健康的生活方式，营造风清气正的政治生态，创优良营商环境，为推动友好绿色化转型发展提供强大动力。通过活动的举行，全区各界将进一步掀起全民健身热潮，以更加饱满的热情、更加充沛的精力投入工作和生活，推动友好经济社会转型发展。此次全民健身徒步行活动由区委、区政府主办，由区委组织部、区委宣传部、区监察委、区委办、区政府办、区文广体局承办。
159,区委副书记、区（局）长吴伊森到三合林场察看汛情,2018-05-17,2018-05-17,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18933.shtml,5月15日，我区发生持续降雨天气引发局部汛情，给群众生产生活造成一定影响。5月16日，区委副书记、区（局）长吴伊森来到三合林场实地察看汛情，副局长李志斌，区自然保护区管理局局长、财政局局长孙士军及相关单位部门负责同志陪同。本轮的强降雨，导致我区部分道路、桥梁受损、农田地被淹、低洼地段发生内涝。为此，区长吴伊森驱车来到受灾较严重的三合林场察看汛情，现场指挥抢修道路桥涵。在三合林场33公里处，吴区长详细了解了汛情以及道路损坏情况，在看到该林场公路和桥涵被冲毁时，吴区长现场与相关单位负责同志研究修复方案并要求相关单位立即调运涵管和石料，尽快恢复交通，确保林场职工尽快恢复生产生活。吴区长指出，下一步工作将继续以抢修道路方便群众出行为主要任务，要继续完善防汛应急预案，积极应对可能出现的次生灾害，确保人民群众生命财产安全。
160,友好区妇联开展“情系母亲节 关爱贫困母亲”走访慰问活动,2018-05-15,2018-05-15,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18932.shtml,为传承中华民族传统美德，关爱母亲，弘扬母爱精神，传递社会正能量，进一步在全社会营造“尊重母亲、感恩母亲、关爱母亲”的良好氛围。在母亲节来临之际，友好区妇联开展了关爱贫困母亲走访慰问活动，把党和政府的关怀以及妇联“娘家人”的温暖送到贫困母亲身边。区妇联主席程然带领区妇联领导班子一同来到了孙淑清、咸秀英、王淑清、于忠艳、王占英等5位贫困母亲家中，为她们送去鲜花、祝福及慰问金，与她们亲切交谈，详细询问贫困母亲的家庭情况及身体状况，叮嘱她们要保重身体、乐观生活，鼓励她们要正视困难，树立信心，靠自己勤劳的双手，尽快脱贫致富，创造新生活。五位贫困母亲一致表示，在今后的生活中要克服困难，自力更生，会把日子越过越好。感谢区委、区政府及区妇联的关心和帮助，让她们度过一个愉快幸福的母亲节。多年来，区妇联一直关注贫困妇女生活状况，始终把为妇女群众办实事、办好事作为一项重要工作来抓，开展形式多样的帮扶活动，有效提高贫困妇女的生活质量，让贫困母亲们切实感受到党和政府的温暖。
161,友好区发展和改革局做好时间利用调查工作,2018-05-14,2018-05-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18931.shtml,按照国家统计局《2018年时间利用调查方案》国统字[2018]40号文件通知的要求。此次调查方案的目的是：时间利用调查从居民时间利用的视角，客观反映人民生活模式、生活质量状况，是分析评估社会进步、民生福祉改善的重要手段，有利于健全统计监测体系，改进国民经济核算，为相关国际比较和社会研究提供有力数据支撑。调查对象为：本次时间利用调查是建立在国家统计局统一的住户与收支状况调查样本框的基础上抽取的调查户。我局于5月4日组织专业调查员在先锋社区和保安社区分别对调查户进行了详细的培训布置，强调了重点、注意事项及收表时间，数据质量是这次调查成功与否的关键，为此，调查工作一开始，区统计局就反复强调质量问题，强化质量意识，为保证调查表的登记质量，调查员利用中午、晚间等时间进行填表业务指导，提醒调查户不要忘记时间、日期。调查员收表时对调查表又进行了认真核对和人工逻辑检查，本着认真负责的态度，力求做到不出差错，于5月13日上报市局，圆满的完成了工作任务。
162,伊春林业干部学校班子成员到我区曙光村开展扶贫调研活动,2018-05-14,2018-05-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18930.shtml,为持续加强市直单位部门对我区帮扶工作，5月11日上午，区委书记张延杰陪同伊春林业干部学校党委书记崔才，党委副书记张子荣，党委委员、副校长张卫东及学校相关部门负责同志来到我区曙光村调研脱贫攻坚工作。区委副书记、政法委书记孙彦全，区委常委、副局长杨贵强，区委常委、组织部长冯铭华，副区长张艳红，区总工会主席王志岐及区相关单位负责同志陪同调研。调研中，伊春林干校党委书记崔才一行先后来到我区曙光村村民王言振和高显荣家中走访慰问，详细了解了他们的身体状况、生产情况以及面临的困难，鼓励他们要树立乐观积极的生活态度，克服困难自强不息，在友好区委、区政府及社会各界的关心扶持下，生活一定会变的越来越好。区委书记张延杰表示，防止返贫和继续攻坚同样重要，区委、区政府将采取有效措施，持续增强贫困人口“造血”功能，建立健全稳定脱贫长效机制，坚决防止脱贫村民重新返贫。随后，区委书记张延杰与伊春林业干部学校党委书记崔才一行进行了座谈。座谈会上，友好区扶贫办负责同志首先向伊春林业干部学校崔才书记一行介绍了友好区脱贫攻坚工作情况和伊春林业干部学校包保帮扶曙光村所取得的成效。伊春林业干部学校党委书记崔才表示，伊春林干校定点扶贫友好区曙光村这项工作不是暂时的，会长期做下去，会坚持既要“扶上马”，更要“送一程”的原则。下一步伊春林干校将继续发挥自身优势，充分挖掘点对点的扶贫力度，发挥伊春林干校教育、科技等优势进行精准扶贫，让曙光村村民能够稳步脱贫、避免返贫，使精准扶贫和脱贫效果有效和可持续。区委书记张延杰对伊春林干校长期以来给予友好区曙光村的支持和帮助表示感谢，希望伊春林干校在“智力扶贫”和“科技扶贫”上给予更多帮助。张书记表示，友好区将严格按照上级安排部署和标准要求，在政策把握再精准、在脱贫质量再提高、在责任压实再到位、在督查追责再严格，不等不靠主动作为，精准施策强化长效，坚决打赢脱贫攻坚战。同时，坚决杜绝扶贫工作中的“数字脱贫”、“虚假脱贫”等形式主义，对脱贫攻坚工作中的任何违法违纪行为，区委将严惩不贷、绝不姑息。张书记表示，友好区将在强化脱贫成效的基础上，结合即将开展的全区副处级以上领导干部“抓重点、补短板、强弱项”督促检查大调研活动，对加快新农村建设进行专题调研，以找问题、提建议、谋举措、抓落实，有序推进农村重点改革任务，通过积极发展产业项目、科学调整种植结构、全力整治农村环境、大力倡导移风易俗等举措，全面提升村民的幸福感、获得感和满意感，积极打造美丽幸福小康农村的友好版。
163,市委第三督导组到我区督导检查干部作风整顿优化营商环境工作,2018-05-11,2018-05-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18929.shtml,5月10日下午，市委深化干部作风整顿第三督导组组长邬晓红及成员到龙江银行伊春友好支行、区人社局就业医保大厅、综合收费大厅、电商创业中心·创业孵化基地对深化干部作风整顿优化营商环境工作开展情况进行督导检查。我区深化干部作风整顿领导小组相关成员陪同检查。督导组一行本着边检查、边推进、边梳理、边指导的工作精神，每到一处都认真听取该单位对当前工作开展情况的汇报，详细了解了这些单位的工作制度、人员组成、行业规范、窗口设置、便民服务、收费标准、“四零”承诺、约束机制等情况，并对各单位此项工作的学习教育情况、查找问题情况、开展服务情况、严肃纪律情况等进行了认真检查，对发现的问题和不足，各单位表示迅速整改落实。通过督查了解到，各单位能够高度重视此项工作，做到了周密部署，迅速行动，务实高效。就如何做好下步工作，邬晓红强调，要把优化营商环境工作当作一项重要政治任务来抓，摆上重要位置，做好落实和推进。要抓好问题查摆，认真开展自查，不断提高工作水平和质量，解决好人民群众反映强烈的问题。要加强组织领导，统一思想，以下带上，形成合力，做好整体工作推进。要继续加大整治力度，加强窗口单位的监督检查，着力完善长效机制和制度，优化服务流程和路径，促进窗口单位工作效能和服务水平全面提升，不断提高人民群众满意度，推动深化干部作风整顿优化营商环境工作有效落实。
164,区委书记张延杰主持召开区委十九届25次常委（扩大）会议,2018-05-11,2018-05-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18928.shtml,5月10日上午，区委书记张延杰主持召开区委十九届25次常委（扩大）会议。区委副书记、区（局）长吴伊森，区委副书记、政法委书记孙彦全，区委常委、副区长董春江，区委常委、纪委书记、监委主任范广余，区委常委、副局长杨贵强，区委常委、组织部长冯铭华参加会议，区人大常委会主任徐宝林、区政协主席陈清林及区（局）其他副处级领导和各相关单位主要负责人列席会议。会议召开前，区委常委和列席会议的领导干部集中学习了由专职律师讲解的新修订《中华人民共和国宪法》。学习结束后，张书记要求：全区各级党组织要把学习宣传贯彻宪法与学习贯彻习近平新时代中国特色社会主义思想和党的十九大精神结合起来，融会贯通、加深理解。区委理论学习中心组要把学习宪法列入年度学习计划，区委班子成员要带头依法办事，带头维护宪法和法律权威，做尊法学法守法用法的模范。在会议上，张书记就近期几项重点工作进行了安排部署。一是在全区副处级以上领导干部中开展督促检查大调研活动。调研要紧紧围绕区委十九届二次全会、区委经济工作会以及区委、区政府重大决策部署，重点研究解决森林城镇防火、脱贫攻坚、春耕、深化作风整顿优化营商环境、民生实事、环境卫生、社会稳定、安全生产、河流整治等方面存在的突出问题。二是提前做好2018伊春友好蓝莓文化节暨第七届蓝莓采摘节的各项筹备工作。积极与省、市各类大型旅游、招商活动有效对接，进一步提升蓝莓文化节的品牌效应和推介作用。组织、宣传、旅游、文化等相关部门要形成联动机制，提前谋划、科学规划、整体设计、综合汇总、反复论证，把蓝莓文化节打造成综合立体多元开放的节庆活动。同时，把我区各个重点旅游景点与蓝莓文化节有机融合串连，争取在去年基础上，办出一个隆重、热烈、精彩、节俭活动。三是抓好招商引资工作。坚持抓大不放小、求远不舍近的原则，围绕重点产业、重点项目，积极主动对接意向企业。进一步完善招商机制，建立信息共享平台，信息互通、工作互助，形成合力。以优化营商环境工作为重点，坚持招商与稳商并重，重视后期跟进服务。要主动走出去，近期将组织发改、工信等相关部门带着项目和课题到虎林市、林口县招商引资、学习经验。四是全面强化党员干部党纪党规教育。坚持教育在先、警示在先、预防在先，以仇志典型案例警示教育为重点，以案说法，以案明纪，“点线面”结合开展党纪党规教育，使“少数人的问题，多数人受到警醒”。会议上传达省委《关于加强新形势下党的督促检查工作的实施意见》精神，对我区的脱贫攻坚和农村重点改革、招商引资、食品药品安全、区委巡察、城市基层和“两新”组织的党建等工作进行了讨论研究和安排部署。
