id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
155,庆祝习总书记考察二周年 鼓足干劲再踏新征程,2018-05-24,2018-05-24,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18937.shtml,
156,我区组织收听收看“林都讲坛”2018年第三场报告会,2018-05-22,2018-05-22,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18936.shtml,
157,友好老干部办与青少年活动中心开展美德教育主题活动,2018-05-21,2018-05-21,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18935.shtml,
158,我区举办“创优良营商环境 建和谐美丽友好”全民健身徒步行活动,2018-05-21,2018-05-21,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18934.shtml,
159,区委副书记、区（局）长吴伊森到三合林场察看汛情,2018-05-17,2018-05-17,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18933.shtml,
160,友好区妇联开展“情系母亲节 关爱贫困母亲”走访慰问活动,2018-05-15,2018-05-15,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18932.shtml,
161,友好区发展和改革局做好时间利用调查工作,2018-05-14,2018-05-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18931.shtml,
162,伊春林业干部学校班子成员到我区曙光村开展扶贫调研活动,2018-05-14,2018-05-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18930.shtml,
163,市委第三督导组到我区督导检查干部作风整顿优化营商环境工作,2018-05-11,2018-05-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18929.shtml,
164,区委书记张延杰主持召开区委十九届25次常委（扩大）会议,2018-05-11,2018-05-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18928.shtml,
165,我区召开扫黑除恶专项斗争专题会议,2018-05-10,2018-05-10,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18927.shtml,
166,友好区红十字会开展“5.8”世界红十字日宣传活动,2018-05-10,2018-05-10,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18926.shtml,
167,区委书记张延杰到税务部门和便民服务大厅调研,2018-05-09,2018-05-09,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18925.shtml,
168,我区组织收听收看全市脱贫攻坚暨农村 重点改革工作推进会议视频会,2018-05-08,2018-05-08,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18924.shtml,
169,区委书记张延杰到区森林防火指挥中心调研,2018-05-04,2018-05-04,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18923.shtml,
170,市长韩库深入我区检查指导森林防火工作,2018-05-03,2018-05-03,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18922.shtml,
171,友好区召开机关扑火预备队培训会,2018-05-02,2018-05-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18921.shtml,
172,我区组织收听收看全省开发区改革和创新发展工作会议视频会,2018-05-02,2018-05-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18920.shtml,
173,我区组织收听收看全省”法制建设年“活动动员部署大会视频会,2018-05-02,2018-05-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18919.shtml,
174,我区召开2018年第一季度重点工作推进会议,2018-04-28,2018-04-28,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18918.shtml,
175,我区举办第二届迷你马拉松赛喜迎五一国际劳动节,2018-04-28,2018-04-28,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18916.shtml,
176,省文化厅到友好区调研小微文化企业,2018-04-28,2018-04-28,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18917.shtml,
177,沈阳药科大学专业学位硕士研究生实践基地和沈阳药科大学实践教育基地在我区揭牌成立,2018-04-26,2018-04-26,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18915.shtml,
178,友好公安分局组织全区规模以上企业家召开座谈会认真征求服务企业发展意见和建议,2018-04-25,2018-04-25,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18914.shtml,
179,友好区举办“防治校园欺凌”知识讲座,2018-04-25,2018-04-25,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18913.shtml,
180,我区组织收听收看全省脱贫攻坚工作推进会议,2018-04-25,2018-04-25,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18912.shtml,
181,“群众办事百项堵点疏解行动”，面向社会公开征集群众办事堵点难点问题,2018-04-23,2018-04-23,伊春-友好日报,http://www.gov.cn/hudong/100dudian/index.htm,
182,我区组织收听收看2018“林都讲坛”首场报告会《宪法》辅导讲座视频会,2018-04-23,2018-04-23,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18909.shtml,
183,友好区2018年4月份市场商品价格简报,2018-04-23,2018-04-23,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201805/18908.shtml,
184,友好区委副书记、区（局）长吴伊森 检查全区爱卫工作,2018-04-19,2018-04-19,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18907.shtml,
185,友好区第八届“林都情韵”——“阅读开启智慧人生”诵读比赛圆满成功,2018-04-19,2018-04-19,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18906.shtml,
186,区委副书记、区（局）长吴伊森到第三小学调研指导工作,2018-04-18,2018-04-18,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18905.shtml,
187,市委书记高环到我区调研指导工作,2018-04-18,2018-04-18,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18904.shtml,
188,区领导到第一小学进行调研,2018-04-13,2018-04-13,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18903.shtml,
189,友好区召开春夏火灾防控动员部署会议,2018-04-11,2018-04-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18902.shtml,
190,友好区物业管理服务中心“百日攻坚战”总结表彰大会,2018-04-09,2018-04-09,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18901.shtml,
191,区委召开十九届24次常委（扩大）会议，对近期重点工作和重大事项进行安排部署,2018-04-09,2018-04-09,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18900.shtml,
192,我区组织收听收看全市深化作风整顿集中整治窗口服务突出问题专项工作推进会议视频会,2018-04-08,2018-04-08,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18899.shtml,
193,友好区召开深化干部作风整顿优化营商环境大会,2018-04-08,2018-04-08,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18898.shtml,
194,区第十五届人大常委会举行第九次会议,2018-04-08,2018-04-08,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18897.shtml,
195,抓早动快提前进入“清明节”森林防火战役,2018-04-04,2018-04-04,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18896.shtml,
196,友好团区委开展清明节祭英烈暨“五彩丝带•文明友好”文明礼仪红丝带志愿服务活动,2018-04-03,2018-04-03,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18895.shtml,
197,友好区老干部办举行“健康伴我行”健康知识讲座及健康体检活动,2018-04-03,2018-04-03,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18894.shtml,
198,我区组织收听收看“龙江发展讲坛” 2018年第一场视频报告会,2018-04-02,2018-04-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18893.shtml,
199,友好交警大队拘留一名摩托车无证驾驶违法行为人,2018-04-02,2018-04-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201804/18892.shtml,
200,我区组织集中收听收看全省深化机关作风整顿集中整治窗口服务突出问题专项工作会议视频会,2018-03-30,2018-03-30,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18891.shtml,
201,友好区政协召开提案交办会议,2018-03-29,2018-03-29,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18890.shtml,
202,我区组织收听收看全市深化干部作风整顿优化营商环境大会视频会,2018-03-28,2018-03-28,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18889.shtml,
203,我区组织集中收听收看全省领导干部大会视频会,2018-03-26,2018-03-26,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18888.shtml,
204,区政协机关集中学习习近平新时代中国特色社会主义思想,2018-03-22,2018-03-22,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18887.shtml,
205,友好团区委联合区妇联、区食药监局开展 食品安全进校园知识讲座（首场）,2018-03-19,2018-03-19,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18886.shtml,
206,朝督暮责抓防火 全力打胜春防战,2018-03-19,2018-03-19,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18885.shtml,
207,友好团区委、区第三小学联合开展 “青春暖流•献爱心送温暖”公益行动,2018-03-16,2018-03-16,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18884.shtml,
208,市委宣传部副部长谭景涛到我区青少年活动中心调研指导工作,2018-03-16,2018-03-16,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18883.shtml,
209,我区召开安全生产紧急工作会议,2018-03-15,2018-03-15,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18882.shtml,
210,友好区人民检察院认真贯彻落实市委政法工作会议精神,2018-03-15,2018-03-15,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18881.shtml,
211,友好一中开展“走进消防大队 普及消防安全知识”活动,2018-03-15,2018-03-15,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18880.shtml,
212,友好工商分局开展“3•15”国际消费者权益日宣传活动,2018-03-14,2018-03-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18879.shtml,
213,友好区纪委监委构筑“廉政银行” 制作“廉洁用权信用卡”,2018-03-13,2018-03-13,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18878.shtml,
214,服务党政工作大局 助力经济社会发展,2018-03-12,2018-03-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18877.shtml,
215,友好区（局）召开2017年度总结述职大会,2018-03-08,2018-03-08,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18875.shtml,
216,友好公安分局环食药侦大队开展“珍爱野生动物，建设美丽伊春”主题宣传活动,2018-03-08,2018-03-08,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18874.shtml,
217,友好区组织党员干部收听收看十三届全国人大一次会议开幕盛况,2018-03-06,2018-03-06,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18873.shtml,
218,“青春志愿行 共筑中国梦” 友好区学雷锋志愿服务活动,2018-03-06,2018-03-06,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18872.shtml,
219,扭起秧歌庆十五 锣鼓喧天闹元宵,2018-03-05,2018-03-05,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18871.shtml,
220,铁兴社区开展“党建联盟”活动,2018-03-02,2018-03-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201803/18870.shtml,
221,我区召开区委经济工作会议,2018-02-24,2018-02-24,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18869.shtml,
222,中共友好区委书记张延杰发表2018年新春致辞,2018-02-14,2018-02-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18868.shtml,
223,区委书记张延杰走访检查春节节日市场,2018-02-14,2018-02-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18867.shtml,
224,区委书记张延杰走访慰问困难群众,2018-02-13,2018-02-13,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18866.shtml,
225,区委副书记、区（局）长吴伊森走访慰问困难群众,2018-02-13,2018-02-13,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18865.shtml,
226,友好区疾控中心开展春节期间餐饮场所监督专项检查,2018-02-12,2018-02-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18864.shtml,
227,中共友好区纪委召开第十九届第三次全会,2018-02-12,2018-02-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18863.shtml,
228,区委副书记、区（局）长吴伊森带队开展节前安全生产检查,2018-02-12,2018-02-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18862.shtml,
229,我区举办“放歌新时代 开启新征程 共享新友好”2018年新春联欢会,2018-02-11,2018-02-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18861.shtml,
230,副市长王忠秋到我区走访慰问,2018-02-11,2018-02-11,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18860.shtml,
231,市政协主席王瑞到友好区走访慰问,2018-02-09,2018-02-09,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18859.shtml,
232,市书法家送文化“年货”到友好,2018-02-09,2018-02-09,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18858.shtml,
233,友好区2018年“益起来 希望工程暖冬爱心慈善行动”发放仪式今日启动,2018-02-07,2018-02-07,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18857.shtml,
234,我区召开2017年度基层党组织书记抓党建工作述职评议会,2018-02-07,2018-02-07,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18856.shtml,
235,友好区人民法院“新春佳节送温暖，精准扶贫暖民心”,2018-02-06,2018-02-06,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18855.shtml,
236,友好区发展和改革局开展“春节”市场价格检查情况,2018-02-05,2018-02-05,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18854.shtml,
237,友好区青少年活动中心举办迎新年文艺汇报演出,2018-02-02,2018-02-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18853.shtml,
238,区委副书记、区（局）长吴伊森到区嘉兴热电厂检查指导工作,2018-02-01,2018-02-01,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18852.shtml,
239,区委常委班子召开2017年度民主生活会,2018-01-29,2018-01-29,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18851.shtml,
240,省委老干部局领导看望慰问我区离休老干部,2018-01-29,2018-01-29,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18850.shtml,
241,友好区开展中小学生“快乐假期 开心阅读”主题阅读活动,2018-01-29,2018-01-29,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201802/18849.shtml,
242,友好公安分局党委书记、局长尹志刚走访慰问困难群众,2018-01-24,2018-01-24,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18848.shtml,
243,友好区纪委监委召开学习贯彻市纪委全会精神暨谋划2018年工作会,2018-01-24,2018-01-24,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18847.shtml,
244,友好区 “PPT演示+实地考核”相结合 创新基层党建述职新形式,2018-01-23,2018-01-23,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18846.shtml,
245,关爱贫困妇女助力精准扶贫,2018-01-22,2018-01-22,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18845.shtml,
246,友好区第十五届人民代表大会第四次会议隆重开幕,2018-01-17,2018-01-17,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18844.shtml,
247,友好区政协第十届委员会第三次会议隆重开幕,2018-01-17,2018-01-17,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18843.shtml,
248,我区召开区委十九届二次全会,2018-01-15,2018-01-15,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18842.shtml,
249,友好区举办廉政文化进家庭诗词诵读会,2018-01-14,2018-01-14,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18841.shtml,
250,友好区卫生局、卫生监督所开展学校结核病和艾滋病防控工作专项联合检查,2018-01-12,2018-01-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18840.shtml,
251,友好公安分局开展“110 守护新时代美好生活”主题宣传活动,2018-01-12,2018-01-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18839.shtml,
252,范广余同志深入巡察工作一线检查指导工作,2018-01-12,2018-01-12,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18838.shtml,
253,友好区物业管理服务中心组织全体职工召开“百日攻坚战”动员大会,2018-01-09,2018-01-09,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18837.shtml,
254,我区召开2018年区政府第一次常务会议暨社区、林场（所）述职工作会议,2018-01-05,2018-01-05,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18836.shtml,
255,我区召开2018年区委十九届二次全会和区委经济工作会议征求意见建议座谈会,2018-01-05,2018-01-05,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18835.shtml,
256,友好区启动第三轮巡察工作,2018-01-02,2018-01-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18834.shtml,
257,友好区纪委监委多项措施过“廉节”,2018-01-02,2018-01-02,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18833.shtml,
258,我区举办“贯彻十九大 讴歌新时代 共建新友好”迎新年全民联欢会,2018-01-01,2018-01-01,伊春-友好日报,http://www.yhq.gov.cn/yhqrmzf/c100050/201801/18832.shtml,
