id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
364,营造校园安全环境 创造温馨学习氛围,2018-04-19,2018-04-19,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70085.shtml,为加强校园及周边安全稳定，贯彻落实省省厅、市局指示精神，进一步加大校园治安防控力度，指导学校查找治安防范安全隐患，努力确保校园师生安全。4月18日，南岔公安分局治安大队、交警大队、民主派出所分别进入伊春市第二中学，南岔区二中、南岔区第二小学，东方红小学等多家学校开展校园及周边环境安全排查、整顿工作。   治安大队民警实地检查了校园安全防范工作，深入了解学校的保卫人员配备、值班值宿情况、住宿生安全管理制度、出入校门登记、学生食堂管理等各项安保措施落实情况。对学校化学实验室的易制爆危险化学品购买、储存、使用、登记等情况进行了检查，并与学校领导签定了安全管理责任状。   交警大队民警对伊春市第二中学、南岔区高级中学、南岔区第二中学、东方红小学等学校的校园周边道路环境进行排查。通过排查共发现三处道路交通安全隐患，并与校方签署安全责任状，责令其限期整改。   民主派出所进入南岔区第二小学及南岔区幼儿园，对学校消防设施进行了检查，同时进行了管制刀具和危险物品的收缴，此次收缴游戏装备类金属刀具3把，为杜绝危险物品再次进入校园，对学校附近的食杂店进行了管制刀具和危险物品的检查，并与学校领导签定了安全管理责任状。
365,南岔区为百姓交上幸福民生答卷,2018-04-19,2018-04-19,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70083.shtml,"从落实好承诺的“十件民生实事”到一个个民生工程建设有序推进,从不断稳定和扩大就业到一项项民生保障措施有效落实,从进一步完善城乡社会保障体系到全面打响脱贫攻坚战……一项项惠民政策的落实,一批批民生项目的落地,一个个利民措施的出台,不断提升了南岔区人民群众的幸福指数。   去年,南岔区以群众需求为导向，以群众满意为标准,在民生建设方面倾注真情实感,投人真金白银1.65亿元,占公共财政支出比例达75%,不断加大解决基层群众最直接、最现实、最关心的各类民生问题,为百姓交上一张幸福的民生答卷。   为方便百姓出行,南岔区新建了3处立交火车道口。升级改造了城区北出口、浩良河镇小吉星村、松青经营所、石头河子林场、晨明镇出口至南道口、晨明贮木场至晨明村等道路。更换了月牙湖广场和图书馆广场的地砖。升级改造居民小区道路和广场2万多平方米。实施了城区亮化、美化、绿化工程。安装景观路灯122盏,对月牙湖公园、青少年活动中心进行亮化,栽植大云杉703棵、灌木1100余丛,栽植花卉25万多株。利用棚改动迁迹地,新建了7公顷的“花海”。   南岔区加大对环卫设施投入,购置铲车、运输车8台,垃圾箱120个。全面加强物业管理,成立了鑫利民物业公司,为老旧楼房安装单元门93套,更换楼道灯1.1万盏,维修清掏楼房地沟7000延长米,疏通居民下水管道8100户。开展“六项整治专项治理行动”及环境卫生大会战活动,清理收缴非法广告传单1000多张,拆除违章灯箱广告12个,纠正毁绿行为35件,拆除违章建筑物40多处,清理垃圾31234吨,区址、乡镇、林场(所)和村屯的环境面貌发生了显著变化。   南岔区加大推进脱贫攻坚力度,协调乡农技、兽医、林业、水利等涉农部门开展技术培训和指导,帮扶责任人主动为发展产业的贫困户提供市场供求信息,寻找产业销路。实施了棚室木耳等扶贫产业项目4个,投入扶贫资金1740万元,实施危房改造等基础设施扶贫项目3个,投入扶贫资金102万元,精准退出农村贫困人口23户、40人,林业贫困人口64户、138人。   南岔区开通城市管理模拟110系统服务平台,受理群众市政服务诉求4850件。倾力解决居民饮水安全问题,投资4000万元,开工建设了自来水改建工程。实施“暖屋子”工程及安居工程,投资9955万元,新建两台75吨流化床锅炉,开工建设40.03万平方米棚户区改造工程。   一件件喜事接踵而至,一件件好事完美上演,悄无声息地改变着市民的生活。   南岔区老年大学建成开学,南岔中医院投入运营。投资320万元,为区一中、东方红小学、区第二小学、浩良河小学改善办学条件。公立医院改革稳步推进,林业职工医院全部取消药品加成,破除以药养医弊端。新建1座大型现代化演艺舞合,开工建设2万平方米的公共体育场。南岔区健身辅导站被国家体育总局授予全国群众体育先进单位荣誉称号。"
366,做好“孝道”教育 培养美德“幼儿”,2018-04-19,2018-04-19,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70081.shtml,日前，南岔区幼儿园大力弘扬中华“百善孝为先”的传统美德，积极培育和践行社会主义核心价值观，营造积极向上、孝道为先、健康文明的书香校园氛围，举办了道德讲堂《孝之道》专题讲座。   讲座上，园长刘玉芝从学前幼儿孝道教育的重要性与作用谈起，分析了幼儿孝道教育的现状及原因，并结合生活实例讲述了孝之感恩等道德知识，希望老师们要将“孝道”教育贯穿在幼儿主题活动中、融入到家园共育中、贯穿在幼儿一日生活中与游戏中。同时，老师们就如何开展孝道教育进行了交流。
367,南岔区人民检察院积极推进“四零”承诺服务创建工作,2018-04-19,2018-04-19,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70080.shtml,为切实推进“四零”承诺服务创建工作，完善“窗口”服务功能，深入推进优化发展环境工作，围绕“服务受理零推诿、服务方式零距离、服务质量零差错、服务结果零投诉”创建标准，南岔区院进一步加强了软、硬件设施建设，全面提升服务质效，真正用实际行动践行“四零”承诺。   南岔区院控告申诉接待室作为全国文明接待室，立足“立检为公、执法为民”的思想理念，接待来访人提出的刑事申诉、国家赔偿、申请民事行政法律监督、其他不服检察机关处理决定的信访事项和法律咨询，依法保障来访人的诉讼权利，协调解决来访人的合理诉求、化解矛盾，维护国家司法权威和社会和谐稳定。控申科落实来访登记制度，来访事项录入《检察机关统一业务应用系统》软件，《来访登记表》每月整理装订建档留存。控申接待人员严肃工作纪律，着装规范，语言文明，释法说理到位，合理诉求解决到位。   案件管理大厅是集案件受理、信息录入、律师接待、案件查询、行贿犯罪档案查询等多功能于一体的综合服务大厅。案件受理和信息录入窗口实行统一受案、录案、分案和送案，将每一起案件和每一个办案环节都纳入到案件管理体系中，使案件收录更有秩序。案件查询和律师接待窗口为当事人及其亲属、律师提供查询服务，方便其了解案件进程。
368,南岔林业局职工医院开展“百万复明工程”,2018-04-18,2018-04-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70077.shtml,为救助我区白内障眼病患者，使其重见光明，14、15两日，省眼科专家一行四人来我院进行“百万复明工程”开展‘人工晶体置换术’60例。此项活动已开启十年，为广大林区患者足不出户享受到省一级医疗诊治水平。获得社会各界广大好评。此项活动利国利民，属民心工程，要坚持不懈走下去。   治疗白内障走出三误区   误区一：依赖药物治疗   许多白内障患者希望通过药物来治疗白内障，但是大家要知道，眼睛晶状体的蛋白质是一种不可逆的物质，就如同蛋清受热后，无论用什么方法，也不可能再变回透明的蛋清，同样，眼睛的晶状体一旦发展为白内障，无论用什么药物也不能将变性的晶状体恢复成本来清澈透明的状态。   误区二：看不清了才手术   有些患者认为，只有等白内障成熟了，即完全看不见了才能手术，这是因为过去受传统设备和技术的限制，白内障手术的时间必须在成熟期，患者不得不长期忍受低视力的痛苦。而现在，随着超声乳化白内障人工晶体植入术的应用与推广，病人不需要等到白内障成熟也能进行手术。   误区三：年龄大无法手术   现在，超声乳化白内障人工晶体植入术已经突破了年龄的限制，上自百岁老人，下至3个月的婴幼儿，都能安全实施手术。还有一些人认为，患有高血压、糖尿病、心脏病等老年常见病的老人不能手术，其实，只要把血压、血糖、心脏功能都控制在相对正常的范围内，完全可以接受手术。
369,南岔区第一书记队伍迅速进入“主战场”,2018-04-18,2018-04-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70074.shtml,春耕来临之际，南岔区通过笔试、面试，层层遴选出27名党员干部担任驻村第一书记，包保软弱涣散、无集体经济及建档立卡贫困村，并制定完善了相关管理制度，实现了对第一书记队伍的规范化管理。   在对第一书记进行上岗前的培训后，南岔区立即对第一书记和村党组织重点围绕四个方面制定工作计划情况进行调度，确保第一书记队伍立即上紧发条，迅速投入工作，持续发挥第一书记重要作用。   立即开展走访调研，理清工作思路。第一书记要利用两周时间开展走访调研，贫困户、致富能手、老党员、老村干部、村民代表、宗教活动场所等特定群体必访。在此基础上，会同村“两委”班子、党员和群众代表深入分析问题产生原因，认真研究破解办法，制定符合本村村情的工作计划。   继续做好党建指导，提升“组织力”。第一书记要持续推进村党组织“三会一课”等党内组织生活规范化；强化党员队伍的日常教育，帮助设计载体活动；抓好村干部队伍建设，帮助村干部，特别是村党组织书记开阔眼界，更新观念，提升致富带富、治村管村、依法办事和服务发展能力；发现培养优秀后备人才，为党员队伍和干部队伍注入新的血液；要针对软弱涣散原因，采取行之有效办法，努力实现转化不反弹。   发挥自身优势，助力脱贫攻坚。第一书记要协调企业和社会力量为有劳动能力的贫困户提供就业岗位；积极协调有关部门为具备产业基础和发展条件的贫困户实施产业扶贫；与相关部门沟通为无劳动能力的贫困户实施政策帮扶；通过引进产业项目、成立专业合作社等方式，增加无劳动能力特别是因病因残等原因致贫的贫困户收入，实现精准脱贫。   围绕“乡村振兴战略”，推动整体发展。第一书记要帮助包保村发展壮大村级集体经济；发挥沟通协调优势，帮助包保村完成好农村环境整治工作等重点中心工作；引导群众献言献策，参与村务管理；促进村级事务透明化管理，落实“四议两公开”制度，杜绝损害集体和群众利益问题发生；促进精神文明建设，精心设计农民群众喜闻乐见的文化活动；指导完善村规民约，弘扬文明新风，促进农村和谐稳定；帮助包保村做好民生工作。努力帮助群众解决饮水、道路、就学、就医、通讯等实际困难。
370,南岔区教育局学习干部作风整顿优化营商环境上讲话精神,2018-04-18,2018-04-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70072.shtml,4月16日，南岔区教育局在会议室学习李纯厚书记在干部作风整顿优化营商环境上的讲话精神。讲话中指出，要统一思想，充分认识深化干部作风整顿优化营商环境的重要意义，所有的干部都要以实际行动树立良好作风优化营商环境，确保干部作风整顿优化营商环境取得实效。   通过学习全体成员表示要立足本职、踏实工作，把干部作风整顿优化营商环境与落实工作的重点相结合，努力做好本职工作，为南岔区的教育事业注入力量！
371,南岔区开展联合农资打假专项治理工作,2018-04-18,2018-04-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70071.shtml,4月17日上午，南岔区开展联合农资打假专项治理工作，切实保护农民合法权益，联合检查组成员有区农业局、畜牧、农机、区工商局、区公安局、区质监局。检查组到区内种子店、农机配件商店、食用菌店、兽药店认真检查，查看进货手续是否齐全，是否销售假劣种子、农药、兽药，是否销售国家禁止的农药。   开展农资市场监管和农资打假工作，是一项长期的工作，南岔区按照黑农委联发[2018]22号文件、伊农委联发[2018]3号文件《关于建立农资打假联席会议制度的通知》的精神，通过入店检查、电视新闻宣传、下发红盾护农宣传资料等形式开展此项工作。加强对我区农资打假工作的统筹协调、依法规范农资生产经营活动，严厉打击制售假冒伪劣农资违法犯罪行为，保护农民和务农职工合法权益，维护社会稳定，形成齐抓共管、密切配合的工作机制，推进农资打假工作向纵深发展，为我区农业生产保驾护航。
372,积极创新发展理念 推进教育科学发展,2018-04-18,2018-04-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70069.shtml,2018年4月17日星期二上午，区教育局领导和督查组一行五人对我校教育教学常规管理进行检查。   此次检查围绕：学校建设、课程开设、校本教研、教师教案及课后反思、课堂教学、教学反思、作业布置与批改、考试考查、起始年段管理、校园文化建设等方面对我校进行深入细致的检查。重点检查的是义务教育均衡发展和教育教学常规工作。检查组成员一致认为我校树立了以人为本，促进学生全面发展的办学理念，认真实施国家颁布的课程方案，开齐、开足、开好课程，同时，检查组认为我校教师的教案编写及课后教学反思，作业布置与检查，考试考查等教学环节规范、扎实，特别是在集体备课方面积累了一定的经验并取得良好效果。检查组成员还深入到课堂，听了几位教师的课，认为我校课堂教学井然有序，教师上课精神饱满，能合理利用多媒体进行教学，充分发挥学生的主体作用。学生上课认真、专注，能自主、合作、探究学习，形成良好的教学环境。检查组也对我校提出了中肯的意见和建议，希望我校教育教学质量能更上一层楼。
373,以检查促规范 以规范促提升,2018-04-18,2018-04-18,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70068.shtml,为进一步提升教育教学管理水平，规范学校办学行为。2018年4月16日，区教育局督导组一行九人莅临我校，对南岔区第二小学的教育教学常规工作进行全面的检查和指导。   区教育局督导组对我校的教学工作、行政管理、德育工作、校园管理等方面进行了全面地检查。通过查阅档案资料、巡察校园、听取教研组集体备课等形式，对我校教育教学工作进行了认真细致地检查。督导组对我校的常规管理工作给予了高度评价，同时也指出了不足，提出了合理化的建议。   一次检查就是一次促进。这次检查，明确了我校的常规工作目标，对我校的教育教学工作起到了很好的监督和激励作用。我校一定会以此次检查为契机，扎扎扎实实地做好精细化管理，以学校的教学常规管理来促进教师队伍建设，提高办学质量和办学品质。
374,南岔法院召开决胜“执行难”工作推进会,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70065.shtml,"4月16日，南岔区人民法院召开决胜“基本解决执行难”工作推进会。深入贯彻落实全国、全省、全市法院会议精神,统一思想,提高认识,对我院决胜“基本解决执行难”工作进行部署。党组书记、院长贺建梅，党组成员、执行局局长姜佰哲及执行局全体干警参加会议。   会上，执行干警向院领导汇报了过去三年我院开展执行工作取得的阶段性成果，说明了执行工作中存在的问题和所遇困难，贺建梅院长充分肯定各干警的工作，并就进一步推进决胜“基本解决执行难”工作做了安排部署。   贺建梅院长指出，要深入把握解决执行难第三方评估指标体系要求，提升执行质效，将决胜“基本解决执行难”纳入年终考核，进一步推动工作落实；要加强立案、审理、执行的协调配合，围绕执行中发现的难点和热点问题，定期组织分析研讨，确保高效对接；要突出执行管理精细化，规范执行全过程，不断完善执行信息化建设，努力实现网络执行查控全覆盖；要加强执行队伍建设，强化执行法律、法规、操作程序、系统查询等业务知识学习，提高办案能力和水平，努力打造一支执行铁军，凝心聚力,坚决打赢执行攻坚战。"
375,南岔区法院走访中医院征求意见,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70063.shtml,为深入贯彻深化作风整顿优化营商环境精神，南岔区人民法院积极行动，多措并举，推进作风整顿活动的深入开展。4月13日下午，南岔区人民法院副院长许柏刚走访南岔区中医院，向医院负责人、医生介绍了法院有关医疗纠纷案件的审理情况，分析了医患纠纷的特点和难点。征求他们对法院审判执行和纪律作风等方面的意见和建议。希望医生们对法院的各项工作提出恳切的意见和建议，以便法院能够多角度做好审判、执行工作。   中医院的负责人、医生们对南岔区人民法院近年来在处理医患纠纷的作法表示认可，希望法官多走进人民群众，了解医患纠纷动态，并对法院在庭前交换证据方面提出中肯的建议。   许柏刚副院长表示，今后要把定期走访企事业单位与人民群众沟通交流当作工作常态，形成良性互动。通过深入推进司法服务，不断改进司法作风，规范司法行为。为推动南岔绿色化转型发展和奋力谱写新南岔提供优质高效的司法服务。
376,南岔区对政法机关深化干部作风整顿优化营商环境工作进行指导检查,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70061.shtml,4月16日上午，区委副书记、政法委书记赵秀东同志在政法委相关工作人员陪同下，先后到公安分局交警服务大厅、户政科、联合派出所，法院执行局、立案大厅，检察院，司法局等政法窗口服务部门进行了专项检查。   赵秀东同志每到一处，都与工作人员亲切交谈，对各窗口的办公条件、服务措施、技术装备等情况进行详细了解，并对个别政法窗口未安排引导人员，提出整改意见。他鼓励工作人员要切实增强责任感和使命感，尽职尽责，努力工作，确保深化干部作风整顿优化营商环境工作真正落到实处。   赵秀东就下一步做好干部作风整顿优化营商环境工作提出要求，他强调，全区政法各部门要清楚打好整顿作风优化营商环境攻坚战的必要性和紧迫性，提高政治站位、凝聚思想共识。要加强领导、压实责任，不断把作风整顿和环境整治工作引向深入。要强化监督，狠抓落实，形成上下联动、步调一致的工作格局，真正做到领导到位、配合到位、督导到位、奖惩到位，形成一级抓一级、层层抓落实、齐抓共管的工作格局，坚持以“放管服”改革为牵动，对工作流程进行优化升级，落实“四零”承诺服务，着力维护市场主体合法权益，提高执法司法公信力，实行窗口和网上服务并行创建，实现“跑一次”办事要求。着力开展“窗口服务突出问题”集中治理工作，为推动我区绿色化转型发展和奋力谱写现代化新伊春的南岔篇章提供优质的营商环境和有力的法治保障。
377,南岔区司法局贯彻落实全市司法行政系统深化干部作风整顿优化营商环境会议精神,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70058.shtml,"4月12日,我局召开深化干部作风整顿优化营商环境启动会，会上由我局孔局长传达了市局党组书记、局长袁纯辉同志在全市司法行政系统深化干部作风整顿优化营商环境会议上的讲话精神。   为了提高企业决策、预防法律风险、促进依法经营、依法管理水平的不断提高，营造良好的营商环境。4月16日,我局组织律师、公证员深入到南岔格润药业、三兄弟家具实业公司等企业。   就企业如何规避风险、如何起草合同、如何签订劳动用工合同等进行了讲解，并对企业管理人员提出的关于企业管理等涉及到的法律层面的问题进行了当面解答。"
378,重视食品安全 就是关注民生,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70056.shtml,4月16日凌晨4时许，南岔公安分局食药环大队接到分局指挥中心指令：有人举报有一车从外地运来南岔的猪肉，疑似检疫手续不全，请迅速出警。   接到分局指令后，食药环大队大队长李利民立即带领民警出警开展工作。经工作查明：汤原县居民刘某福雇佣于某强，用开瑞牌小型客货车（黑DH1719）从哈尔滨市运来7头鲜猪肉521斤和价值8506元的生猪肚、猪肝、猪肠，具有“哈尔滨市众欣肉业有限公司”开具“动物检疫合格证明”和“肉品品质检验合格证明”，手续齐全，大队又积极与南岔工商局、南岔食品药品监督管理局、区农委等部门联系，后经有检验资质的区农委初步检测末发现猪肉存有不合格情况，但其违反了《中华人民共和国食品安全法》关于运输鲜肉必须用封闭式恒温箱体车辆，不允许敞运的管理规定，目前，这起鲜猪肉贩运事件已交由农委做进一步的检验处理。
379,南岔交警大队开展专项培训,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70054.shtml,为进一步提高民警及警务辅助人员理论知识及业务水平，以达到强化自身，树立良好南岔交警形象。结合我区实际情况，南岔公安分局交警大队于4月8日至4月13日开展为期一周的警务辅助人员专项培训。   4月8日9时，大队教导员薛春生在会议室召开了动员会，指出此次培训的重要意义。提出要认真对待，刻苦训练，遵守纪律，严格执行请销假制度，要通过此次培训提升理论水平及业务能力，切实做到执法有规，处理得当。大队将组织进行考核，对考核不合格人员将组织复训。动员大会结束后，大队长任大利对组训情况进行督导，指示组训人员，一定要高标准严要求，精益求精。组训人员要对受训每一个人每一个动作进行细致纠正，力求完美，一定要树立出良好的南岔交警形象。   南岔交警大队合理安排部署组训内容，力求在短时间内学习和掌握到最多的理论知识及业务技能。共设置法律法规学习、执勤规范化、执勤突发情况处置、指挥手势练习及应用、简易事故处置及伤员急救等课程，并邀请分局网络安全大队专家，对办公网络安全及使用等内容进行讲解。
380,南岔区东方红小学多项举措加强爱路护路宣传教育,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70052.shtml,2018年4月16日，东方红小学开展了以“爱路护路、从我做起”为主题的铁路交通安全和爱路护路教育宣传活动，以增强全校师生的铁路交通安全意识。   活动期间，学校利用国旗下讲话，向全校师生宣传《铁路法》、《铁路安全管理条例》等相关法律法规和铁路安全常识。学校通过主题升旗校会，主题队课，观看爱路护路光碟，进行爱护铁路方面的演讲比赛和手抄报比赛，并向学生提出“五不要”教育，号召学生争做爱路护路“小卫士”，起到了良好的宣传效果。学校还通过致家长的一封信等形式向家长进行了爱路护路常识和安全自护知识宣传，到部分住在铁路沿线的学生家中，与家长见面进行一次监护人责任教育，并发动学生通过自身影响沿线村民养成爱路护路的好习惯。   此次活动，把爱路护路的深远意义通过学生以点代面向社会辐射延伸，也使学生对铁路安全有了进一步的认识，提高了学生的铁路安全意识和自我保护意识。
381,吹响进军生态产业的号角,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70051.shtml,甜叶菊种植、成立北药研究所、北菜南运、人防工事开发、菌包生产、生物质颗粒燃料、高导热石墨烯散热片、森木工艺品、建设文化旅游特色产品创业创新一条街......   走在中国长寿之乡、北药小镇——南岔区，处处涌动着发展的热潮。党的十九大精神正在生根落地、开花结果，转型的思路越来越清晰，职工群众投身林下产业积极性越来越高，已经走出了一条效益更好、后劲更足、优势充分释放的绿色发展新路，谱写着现代化新伊春的南岔篇章。“绿”满大地，经济运行稳中向好，生态文明建设扎实推进   2017年，南岔区积极应对经济下行压力，着力解决制约经济运行的突出问题，在系列稳增长措施的推动下，主要经济指标全面或超额完成既定目标。地区生产总值实现151759万元，同比增长6.3%；固定资产投资完成29033万元，同比增长65.5%；社会消费品零售额实现76438万元，同比增长15.6%；地方财政收入完成4451万元，完成年计划的100%；城镇人均可支配收入、农民人均纯收入分别增长6.3%和6.5%。全区经济彻底走出了全面停伐以来连续两年负增长的“低谷”，呈现稳中有进、进中向好态势。   积极开展森林资源专项治理行动，查处林政案件5起，植被恢复127亩。加大了森林资源培育力度，完成天保工程后备资源培育7000亩、幼林抚育1.4万亩次、森林抚育23.87万亩、病虫鼠害防治面积7万亩、义务植树6.89万株。森防工作不断加强，取得了连续实现37年无重特大森林火灾的良好成绩。加大了生态环境治理力度，在全区河湖全面推行河长制，对区内10蒸吨以下供热燃煤锅炉使用商户进行淘汰拆除，对西南岔河、水源地沿岸的垃圾和废弃木耳袋进行了清理，废弃农药瓶进行了有偿回收，并做了无害化处理，全区环境质量显著提升。   “三业”并举，资源优势初步释放，产业结构调整步伐加快   在第一产业上，按照减玉米、增大豆、上新品的思路，种植结构调整进一步优化。玉米减少19069亩、大豆增加32611亩、种植杂豆1665亩、薯类696亩、蔬菜400亩、油料作物377亩、甜叶菊9096.4亩、水稻2205亩、沙棘1076亩、榛子1286亩，全区北药种植面积已达20212亩。特色养殖业显著加快，养殖森林鸡6500只、森林猪700头、狐貉4700只；引进宝宇集团投资1.5亿元的10万头森林猪项目。   在第二产业上，引进了一批前景看好的新项目，给区域经济发展增添了新活力。林宝生物科技有限公司甜叶菊提取、庆丰水力发电公司水电站、伊林集团公司一期菌包生产、伊春腾翔农业种植公司菌包生产及生物质颗粒燃料项目进展顺利。伊春绿野食品有限公司蔬菜加工、伊春兴瑞源新材料科技有限公司高导热石墨烯散热片、伊春森木工艺品公司生态木制工艺品、伊春绿洲生物质材料有限公司生物质颗粒燃料项目已投入生产。   在第三产业上，加大对旅游投入力度，修建旅游公路4.27公里，对南岔宾馆进行了装修，在仙翁山景区新建了深水井、景区步道、安全护栏、供排水系统、水冲厕所、LED大屏幕等设施，购置了3辆旅游大巴。成立了文旅公司，引进了伊春中青国旅在南岔设立分公司。新建“忠孝”主题公园、滨水公园、卧龙屯民俗养生度假旅游项目。开发了东北最大人防工事、“红地盘”纪念碑红色旅游项目。冬季旅游产品不断丰富，成功举办了首届伊春森林泼雪节。全年入境游客首次突破34万人次，旅游收入突破3亿元。建设了“文化旅游特色产品创业创新一条街”，松源北沉香艺雕、金典编织工艺品、森木生态木制工艺品发展势头良好，引进了今合网伊春市4S服务机构。北药小镇建设步伐加快，成立了北药研究所，与北京住建城市规划设计院初步达成北药小镇规划设计工作。举办了“伊春市首届生态与长寿文化论坛”，进一步提高北药小镇、长寿之乡知名度和影响力。   积聚后劲，改革开放不断深化，持续释放发展动力活力   该区深入推进林场所改革，“一场两制”发展模式取得成效，自身造血能力显著增强。招商引资成效显著，成立了企业家服务中心，设立1000万元创业创新、林下经济发展风险奖励基金，对招商引资项目实行保姆式服务。全年共引进国内到位资金6.13亿元，完成目标的236%；外贸进出口完成209万美元，完成目标的100%。   为加强林业优质资源管理，研究制定了红松种子林、林蛙养殖、多种经营用地管理办法，做到了管理规范，有偿使用。加强合同管理。对林场所等基层单位前年度签订的合同进行了梳理修正，对不符合《合同法》要求的，在不违背对方利益的前提下，进行了规范和纠正，保证合同的真实有效性。坚持节俭用财，严格财政支出预算约束，“三公”经费支出较上年压缩5%。加大对各项费用收缴力度，林业局各项收入和收费全部纳入局财政统一管理，防止了资金体外循环，全年企业实现增收619万元。   千帆竞渡，百舸争流。如今，走进新时代的南岔人，面对新形势、新任务和新挑战，在党的十九大精神引领下，正以更加强烈的忧患意识、更加饱满的创业激情、更加扎实的干事劲头，为决胜全面建成小康社会、推动绿色化转型发展、谱写现代化新伊春的南岔篇章发出最强音……
382,伊春市质监局南岔分局召开深化干部作风整顿优化营商环境启动会议,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70048.shtml,4月12日，伊春市质监局南岔分局召开了以支部为单位的深化干部作风整顿优化营商环境启动会。区政协主席、副主席、区营商环境督导一组组长出席会议并讲话。区机关第九支部全体干部职工出席了会议。   会上，南岔质监分局局长王薇宣读了《伊春市质监局南岔分局深化干部作风整顿优化营商环境工作方案》，方案指出，开展机关作风整顿是推进全面从严治党的必然要求，是围绕企业、群众最关心、最现实、最迫切的突出问题，是加快经济社会发展的迫切要求。全体干部职工都要针对思想观念陈旧、依法行政不规范，政策梗阻、弄权勒卡，服务流程不优、网上办公滞缓，不细不实、能力不足等问题集中开展深入整顿，切实推进机关作风持续好转，有效服务企业发展，树立好政府公信力，为全区营造文明、有序、高效、便捷的营商环境。
383,南岔区强化扑火作战综合能力,2018-04-17,2018-04-17,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70046.shtml,"图为南岔区森防扑火专业队正在进行体能训练   南岔区为提高森防队伍扑火能力和队员综合技能,确保出现火情立即拉得出、用得上、打得赢,组织区扑火大队和基层扑火队员开展常规性的扑火技能、扑火安全培训和体能训练等工作,切实提高了队员的防扑火技能战术综合能力。"
384,南岔林业局职工医院召开深化作风整顿优化营商环境动员大会,2018-04-16,2018-04-16,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70043.shtml,为贯彻落实全区干部作风整顿优化窗口服务环境会议精神，南岔林业局职工医院2018年04月11日在我院宣教室召开深化干部作风整顿优化营商环境，整治窗口单位存在的突出问题专项整治工作实施方案启动会议。   关勇院长主持会议，首先介绍了督导组组长、成员并宣读了《南林医院开展窗口服务单位突出问题专项清理整治工作实施方案》，督导组组长、督导组成员、院领导班子及各科室科主任、护士长参加了会议。   会上我院关勇院长、栾红伟书记以及督导组组长分别作了讲话，要求全院职工充分认识集中整治窗口服务突出问题此项工作的重要性，是深化干部作风整顿的重要举措，是维护群众切身利益的必然要求；切实提高窗口服务质效、效能。要强化组织领导，把主体责任落实到位，努力实现窗口服务质量和效率的根本性好转，努力为人民群众提供更优质服务。领导讲话结束后，引发现场党员干部的积极响应，从加强廉政建设、规范服务行为、优化服务质量、美化服务环境等方面入手，广泛开展改进作风专项治理活动，努力使医院达到廉洁高效、办事规范、服务优质、制度健全、群众满意的目标。
385,热烈庆祝南岔看守所、拘留所开土动工,2018-04-16,2018-04-16,伊春-南岔日报,http://www.nancha.gov.cn/ncxrmzf/c100689/201804/70042.shtml,4月14日上午，南岔公安分局党委班子在杨晓宇局长的带领下来到南岔区看守所、拘留所新址视察工程建设情况并参加开工典礼。   南岔区看守所、拘留所建设地点位于南岔区址北部6公里南岔森林经营所，原看守所北部。看守所用地面积为29149.89平方米，建筑面积为8860平方米，项目总投资3189.6万元，两所承担着南岔、金山屯、郎乡、带岭、西林5个区刑事在押人员和行政拘留人员的羁押任务。
