id,标题,成文或生成日期,发布或生效日期,来源,URL源地址,内容
51,DIY雪雕大赛 和初雪做个约定,2018-12-18,2018-12-18,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235763.shtml,由县旅游发展委员会和査加扬文化有限公司联合主办的嘉荫县DIY雪雕大赛，将于2018年12月20日至21日在龙乡界江冰雪乐园举行。据了解，参赛作品围绕恐龙造型类、民族文化类、中俄风情类、卡通类进行创作。提倡弘扬正能量、新风尚的原创作品。参赛团体、个人应于12月20日前填写报名表及雪雕设计图，发送至组委会邮箱或拨打电话进行报名参赛，通过组委会综合审定、网络投票等方式进行评比。分设一、二、三等奖各一名，优秀奖三名。
52,我县就业扶贫劳动技能培训班开班,2018-12-17,2018-12-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235762.shtml,为提高贫困群众对就业扶贫政策的熟悉度，切实提高建档立卡贫困人口就业技能，促进贫困劳动力实现多渠道转移就业以及部分酒店在岗员工的技能提档升级。近日，我县2018年就业扶贫劳动技能培训班在商务酒店开班。  培训班上，讲师采取课堂讲解、现场教学、研讨交流等多种形式，为有餐饮服务就业需求的贫困劳动力进行有关导游基础知识、酒店服务道德礼仪以及服务技能等方面知识的讲解。授课内容丰富多彩，涉及广泛，课程安排严谨详实、实用性强，课堂气氛和谐宽松，大家听得有趣，学的轻松，为贫困群众带来一场生动有趣又全面实用的视听盛宴。  据了解，此次培训班为期两天，培训班共有58人参加，其中建档立卡贫困人员18人，酒店在岗员工24人，其他学员16人，县政府共为建档立卡贫困人员发放培训补贴3300元。通过就业技能培训，使精准扶贫对象掌握一项专业技能，着力实现从“输血式”扶贫向“造血式”扶贫的转变，为早日打赢全县脱贫攻坚战奠定坚实的基础。
53,县第二小学举行“国学经典诵读”展示汇报活动,2018-12-17,2018-12-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235761.shtml,为大力弘扬中华民族优秀传统文化，全面提升教师、学生、家长的人文素养，引导广大师生“读好书，促成长”的工作目标，近日，县第二小学举办“国学经典诵读”展示汇报活动。  学生们通过诵读《声律启蒙》、《周易》、《孝经》、《弟子规》等，来充分展示国学经典的魅力与内涵，为学生终身发展奠定厚重的文化底蕴，形成正确的人生观、价值观。县第二小学通过开展读书活动营造浓厚的读书氛围，倡导通过学生自读、师生共读、亲子共读等方式，帮助学生树立爱读书、会读书的思想，培养学生良好的读书习惯。以“一切为了孩子终身发展”的办学理念，形成学校有书院气、教师有书卷气、学生有书生气的全员读书、立体读书的氛围。
54, 徐铁成主持召开县人民政府十七届二十五次常务会议,2018-12-17,2018-12-17,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235760.shtml,"今天上午，县长徐铁成主持召开县人民政府十七届二十五次常务会议。县领导董丽、罗峰、刘忠伟、林福祥、王明军、张仙峰、马日来、郑晓辉、刘伟、顾志强出席会议。  会上，传达了关于全省扶贫办主任会议精神，听取了我县2018年脱贫攻坚工作完成情况及贯彻落实意见的汇报。徐铁成指出，当前我县脱贫攻坚工作已取得阶段性成果，各乡镇各部门要继续绷紧这根弦，在思想上高度重视，切忌抱有侥幸心理，要再次对标对表，进行全面梳理，查漏补缺。脱贫攻坚工作不是一蹴而就、一劳永逸的事情，要开展常态化管理，建立长效机制，要把脱贫攻坚工作与乡村振兴和农村环境整治工作紧密结合起来，综合考虑、统筹安排，要巩固爱心超市在提升脱贫攻坚成果中的积极作用，创新管理，让爱心超市继续在巩固脱贫成果,促进乡村治理中发挥更大作用。抓好扶贫产业项目是巩固我县脱贫成果的关键所在，是实现乡村振兴，抓好粮头食尾、农头工尾工作的重要载体，各乡镇、各部门要继续加大在建扶贫产业项目的推进力度，确保我县15个在建扶贫产业项目早日投产达产、达产达效。  会上还讨论了我县《关于全面加强生态环境保护坚决打好污染防治攻坚战的实施意见（讨论稿）》。徐铁成强调，全面加强生态环境保护，坚决打好污染防治攻坚战，事关人民生活福祉，事关全县经济社会可持续发展，全县上下要清醒的认识到当前我县生态环境保护工作所面临的严峻形势和突出问题，进一步统一思想、高度重视，真正履行好职责，切实打好嘉荫污染防治攻坚战。要结合全面加强生态环境保护坚决打好污染防治攻坚战的实施意见做好任务分解，要列出时间表、画好路线图，确定相关责任单位和相关责任人，各乡镇要结合实施意见对本辖区的生态环境保护工作进行全面的部署和安排，要把生态环境保护工作作为一项重要工作牢牢抓在手上，确保我县生态环境保护工作落到实处。要严格生态环境保护工作的考核兑现，切实解决好我县生态环境保护工作所面临的突出问题，各单位各部门要高度重视，加大力度、着力攻坚，坚决扛起生态文明建设的政治责任，以更实的举措、更大的力度，构建生态优先、绿色发展的良好格局，形成生态文明建设社会共治的氛围，汇聚起建设“富裕、美丽、幸福”新嘉荫的强大合力。  会上，集中学习了《农产品质量安全法》；听取了关于助力脱贫攻坚开展困难群众生活救助工作情况的汇报、关于2018年森林督查工作情况的汇报；讨论了《嘉荫县2018年开展农作物秸秆综合利用试点工作实施方案（讨论稿）》。会议还讨论了其他事项。"
55,三尺讲台展风采 情洒桃李满芬芳  一线教师风采录,2018-12-14,2018-12-14,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235759.shtml,教师是人类灵魂的工程师，同时也是我们最值得尊敬的职业。多年来，县委、县政府将办好人民满意的教育作为提升城市综合竞争力的大事来抓，让教育成为嘉荫一张靓丽的名片。为更好的宣传长期以来为我县教育事业默默耕耘的一线教育工作者，我台从今天开始将播出三期“一线教师风采录”专栏，感受他们教书育人的风采。  一份春华，一份秋实。县第一小学教师——曹静，将一片真情倾注于自己所钟爱的事业之中，塑造了伟大而高尚的师德形象，让一份平凡的事业流光溢彩。参加工作20年来，曹静连续送走了四届小学毕业生，作为小学的班主任，她体会最深的是工作的忙碌和劳累，但在忙中、累中，她的内心都会涌出一份坚定地责任感。  在曹静的字典里，没有放弃的学生，她常说：不论什么样的孩子，都有他绽放光彩的权利。多年来，她也获得了全市优秀班主任、师德先进个人等荣誉称号，这既是对她的肯定，也是对她的鞭策。曹静将继续拿稳三寸粉笔，有力地书写学生美好的明天；站稳三尺讲台，用心血和奉献，浇灌含苞待放的花朵，让颗颗幼苗茁壮成长；让朵朵花儿绽放光彩，继续倾注自己的真情铸造伟大的师德灵魂，让平凡的工作呈现出无限色彩。
56,我县组织收听收看全国道路交通安全专题视频会,2018-12-14,2018-12-14,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235758.shtml,12月13日，全国道路交通安全专题视频会议召开，认真学习贯彻习近平总书记关于道路交通安全工作的重要指示，通报《国务院安委会关于加强公交车行驶安全和桥梁防护工作的意见》有关情况，深入分析道路交通安全形势，深刻吸取近期事故教训，研究部署落实措施，坚决遏制事故反弹势头。县领导董丽、罗峰在我县分会场收听收看会议。  会议强调，当前正值岁末年初，群众出行增多、车辆多拉快跑、灾害天气多发等季节性因素给道路交通安全工作带来很大压力。各级安委会要全力支持公安、交通部门，着力抓源头、抓关键、破瓶颈、下决心解决突出矛盾，在提升道路交通本质安全水平上下功夫。要切实把加强危险化学品运输安全放在突出位置来抓，严防引发重特大道路交通事故；要结合实际情况，全面排查治理重大风险隐患，强化重点攻关，完善应急措施，切实建立一套行之有效管理办法。  会议要求，要强化道路交通安全责任。督促运输企业落实安全主体责任，强化驾驶员安全教育培训，规范约束驾驶行为，加强车辆检测维修，防止带病上路；“两客一危”车辆要全部安装智能视频监控系统，实施有效监管，确保安全行驶。
57,我县荣获第二届IAI国际旅游奖事件营销类铜奖,2018-12-14,2018-12-14,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235757.shtml,日前，2018金足迹文化旅游峰会暨IAI国际旅游节颁奖盛典在广西北海召开。我县凭借“中俄国际集体婚礼”荣获第二届IAI国际旅游奖事件营销类铜奖。   近年来，我县一直致力于打造“中国第一龙乡”旅游品牌。一年一度的中俄国际集体婚礼不仅仅是一场婚礼的盛宴，更是属于嘉荫这座小城的年华，是属于每一位新人的年华，里面蕴藏着嘉荫的文化内核和勃勃生机。今年，我县通过举办中国嘉荫首届恐龙文化节之嘉·年华第七届中俄国际集体婚礼系列活动，多维度地展现了我县的旅游、文化和风土人情，通过不断探索旅游模式发展新态势，积极推动旅游模式革新，推进智慧旅游的创新形象，进一步提升我县在全国的辨识度和美誉度。
58,2019年法定假日“出炉了”,2018-12-14,2018-12-14,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235756.shtml,随着时间的流逝，我们又将迎来2019年的假期了，为了提前对大家的旅游出行或者其它安排有帮助，使自己的节假日生活过的愉快，便于以更大的热情投身到工作中去，下面我们一起来提前了解一下，2019年法定假日安排。  7个法定节假日，元旦2018年12月30日至2019年1月1日，共三天。春节2月4日至10日放假调休，共7天。清明节4月5日放假，与周末连休3天。劳动节5月1日放假，补休共3天。端午节6月7日放假调休3天。中秋节9月13日放假调休3天。国庆节10月1日至7日放假调休7天。法定节假日的休假安排，为居民出行、购物和休闲提供了时间上的便利，为拉动内需、促进经济增长做出了积极贡献。
59,法官温情解纠纷 村民感谢送锦旗,2018-12-13,2018-12-13,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235755.shtml,近日，保兴镇前景村倪某等三位村民代表，将写有“公平断案解民所急、秉公执法济农所需”和“务实高效勤勉、公平正义敬业”两面锦旗送到县人民法院，感谢法官不懈努力成功化解了一起困扰广大村民多时的案件。  事情发生在2017年12月31日，某农业开发企业与保兴镇前景村28户村民代表倪某签订土地租赁合同。企业以每公顷5500元的价格租赁28户村民土地共计67公顷，租赁款项在2018年年末一次性给付到位。由于今年气温偏低，粮食减产，致使承包方给付困难，在约定期限内并未及时给付租赁款项。村民代表倪某于2018年10月30日将企业起诉至县人民法院。  法官在审理过程中发现企业的确是因为气候原因导致的粮食减产致使给付困难，且双方对合同的条款理解有争议。了解情况后法官将双方当事人多次相约进行调解。最终企业经过多方筹款，在2018年12月5日将涉案的37万余元及时给付到位，得到了当事人的一致好评。
60,车辆乱停乱放、占道经营“乱象”需改善,2018-12-13,2018-12-13,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235754.shtml,文明有序的城市环境需要大家的共同维护，虽然我县对道路停车有明确的标准和规范，但违法停车、占道修车等现象仍久治不愈，不仅给城市“添堵”，更是文明之痛。  在我县的一些大街小巷、居民小区、交通要道车辆乱停乱放现象随处可见，部分驾驶员经常无视禁停标志，直接将机动车、大型货车等停放在路边。由于大货车车身比较大，占道面积广，将原本宽敞的道路只留下狭窄的过道供行人通过，常常将行人堵的无路可走，不仅给人们出行带来了许多不便，也增加了许多不安全因素。还有一些汽车修理厂将人行道当成自家的修理间，占道修车，这种行为不仅有损市容环境，也影响了行人通过。  县城市管理行政执法大队提醒广大车主能够养成良好停车的习惯，自觉遵守交通法规，杜绝各类乱停乱放、摆放无序的不文明行为，还大家一个整洁有序的城市街道。
61,乌拉嘎镇各村、社区召开解放思想推动高质量发展大讨论会议,2018-12-13,2018-12-13,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235753.shtml,连日来，乌拉嘎镇各村、社区召开解放思想推动高质量发展大讨论会议，主要针对经济社会发展短板、聚焦抢抓机遇争取重大项目和创新工作落实体系等问题开展解放思想大讨论。大家纷纷表示，要破除旧有观念，树立勇立潮头、大胆创新的思想；要合理规划，发挥优势，扬长避短，探索出一条适合自身的可持续发展道路；要进一步转变工作作风，推进党风廉政建设，优化村经济发展环境，树立村、社区两委班子形象和威信，提高政策执行力。为走出一条适合乌拉嘎更快更好发展的新路子贡献一份力量。
62,双12欢乐购物时 勿忘今天是“西安事变纪念日”,2018-12-12,2018-12-12,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235752.shtml,双十二顾名思义是每年的12月12日，淘宝网在每年的这一天都会推出继双十一之后的又一次大型“全民疯抢”的网购盛宴。但是你知道吗？82年前的今天，西安甚至一度成为世界的焦点。  今天看似平凡，却又不平凡。1936年12月12日，为了达到劝谏蒋介石改变“攘外必先安内”的既定国策，停止内战，一致抗日的目的，时任西北剿匪副总司令、东北军领袖张学良及时任国民革命军第十七路总指挥、西北军领袖杨虎城，在西安发动了“兵谏”，扣留了时任国民政府军事委员会委员长和西北剿匪总司令的蒋介石，目的是“停止剿共，改组政府，出兵抗日”，西安事变最终以蒋介石被迫接受了停止剿共、一致抗日的主张。  它的发生及和平解决，实现了国内和平，促成国共两党再次合作和抗日民族统一战线的建立，并取得了抗日战争的最终胜利。在双12的今天，“西安事变”提醒我们任何时候都不能忘记历史，要永远记得那些为中华民族生死存亡而勇敢献身的英雄们，他们的精神将永留史册，永垂不朽！
63,公开宣告检察建议 督促部门依法履职,2018-12-12,2018-12-12,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235751.shtml,日前，县检察院依法向县住建局、卫计局发出依法履行监管职责，保障居民用水安全的检察建议，并邀请部分人大代表、政协委员、新闻媒体、人民监督员举行检察建议公开宣告会，以宣告方式直接送达。  县检察院在对我县二次供水设施进行专项检查过程中发现，县住建局对鑫源御景湾小区二次供水设施存在不符合国家标准的现象未依法履行监督管理职责；县卫计局对鑫源御景湾小区二次供水存在未取得卫生许可证，没有定期消毒现象未依法履行监督管理职责，致使社会公共利益受到侵害。县检察院根据《中华人民共和国行政诉讼法》第二十五条第四款规定，向县住建局、卫计局发出检察建议，督促其应依法履行监管职责，采取有效措施，对鑫源御景湾二次供水设施运营存在的危险，依法进行查处，保障居民用水安全。  县住建局、卫计局相关负责人现场办理了签收手续，并表示将积极接受检察建议，及时整改，认真履职，按时回复，并将依法履行法定职责，加强责任监管，严厉打击监管领域内的违法行为。
64,冬季疾病高发  老人孩子注意预防,2018-12-12,2018-12-12,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235750.shtml,进入冬季，气温不断下降，人们在室内活动时间增多，开窗通风换气的次数和时间减少，各种疾病频发。日前，县人民医院、中医院就诊的患者明显增多。  记者在县人民医院看到，内科各病房排满了前来就诊、输液的患者。据了解，天气变冷，不适合气候变化时人的抵抗力就会下降，每年入冬以后，患者明显增多。从11月中旬开始，到第二年的2月份，是患者就医的高峰期。未成年人呼吸道感染、支气管炎等流感疾病、肺炎和老年人心脑血管病都容易在这时发作。直到天气转暖后，这些冬季疾病才会有所减轻。据医生介绍，目前来就诊的患者也是孩子和老人居多，他们大多都是呼吸道感染和心脑血管疾病。避免感染疾病的根本办法还是加强锻炼、增强体质，保持正常的生活规律，保证充足的睡眠，养成良好的个人卫生习惯，注意均衡饮食，多吃富含维生素的水果蔬菜，从而提高自身抵御疾病的能力。
65,脱贫攻坚“三板斧” 斩断上马村“穷根”,2018-12-12,2018-12-12,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235749.shtml,曾几何时，落后的交通、脏乱的环境、薄弱的基础设施和偏远的地理位置，就像横亘在青山乡上马村人面前的一座座无法击溃的磐石，阻挡着当地群众寻找脱贫致富之路。然而，一年来，市驻村帮扶十七工作队队长付国军带领全体队员千方百计寻求扶贫攻坚良策，以猛药良方开展精准扶贫，挥出脱贫攻坚“三板斧”，全村村容村貌正悄然发生改变。  没有调查研究就没有发言权，付国军牢记这一点。2017年7月19日，付国军刚刚上任就一头扎了下去，住在村里，跑遍了全村的沟沟坎坎、家家户户，深入到村屯田间地头，找原因，解困难。  路通了，道畅了，百姓的心拉近了。付国军随身带着的小本子，里面密密麻麻记载着每户村民家里的困难和村里急需解决的问题。付国军到上马村的一年里，村里自来水水质发黄，村内文化娱乐设施少，五保户家里的耕种和生活工具没有地方安置，用电难等问题一一得到解决，他的一系列行动让工作队赢得了村里群众的信任。  基础设施的改善，让村民们的心开始活泛起来，上马村地处偏远，缺乏产业、没有集体经济，付国军就根据实际情况，把大力发展庭院经济，种植应季蔬菜、瓜果等经济作物，作为发挥资源优势推进精准扶贫的“短、平、快”项目，让村民把增收的希望播洒到了垄台上。年过6旬的禄振芳是村里的建档立卡贫困户，今年老禄在付国军的鼓励下他的家里也种上了小园菜。  为帮助困难群众解决滞销难题，付国军积极谋划协调，开辟了一条由上马村至嘉荫县，嘉荫县至伊春市的精准扶贫绿色交通路线，采取两辆客车联运的方式，将大家的地产菜运往城里进行销售。使早上采摘的新鲜蔬菜中午就能到达市区，形成了蔬菜从采摘到运输、销售的无缝对接，不但让小园菜有了销路，更卖上了好价钱。在上马村，像禄振芳这样的贫困户和边缘户还有18户，他们现在家家都有项目，脱贫致富劲头十足。  因工作成绩突出，付国军还被评为我县2017—2018年度敬业奉献道德模范人物。充满信心和干劲的上马村，已经焕然一新。在脱贫攻坚的路上，付国军和市驻村帮扶十七工作队充分发挥党员先锋模范作用，在上马村百姓的心里竖起一面旗帜。
66,改革开放四十年---文化为生活添彩 更为百姓幸福加分,2018-12-11,2018-12-11,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235748.shtml,改革开放初的八十年代，简单而又不失美好。一辆自行车，一块手表，一台缝纫机便是上乘的嫁妆；绿皮火车是出远门的必备，列车缓缓而动，窗外的风景如画一般在风中飘过；知识是评判一个人的标准，无数普通人通过自身努力考上大学，改变自己的命运……那是一个物资匮乏但精神富有的年代，那时，改革开放的大门正在打开，翻天覆地的变化汹涌而来！  今年78岁的赵忠孝是我县的一位离退休老干部，1967年刚刚大学毕业他就被分配到嘉荫县工作，到今天已经整整51年，可以说赵老亲身经历并见证了改革开放后嘉荫的发展，回忆起改革开放的这四十年，赵老对我们打开了话匣子。  在赵忠孝的记忆里，四十年来除了经济社会的不断发展、人民生活水平的逐渐提高，嘉荫最大的变化就体现在文化事业的蓬勃发展。文化是一个民族、一个国家、一个人的精神支柱，改革开放初期，图书馆作为文化建设的一个重要组成部分，以其收藏的文献资料学科齐全、品种丰富、类型多样，吸引着大量对科学文化知识渴求的人们。四十年间，县图书馆经历了从无到有、由简到繁，县图书馆也始终秉持着服务和创新的理念，让读书变得便利，让图书馆走进更多市民的生活，也让“书香社会”离我们越来越近。  我县依山傍水，森林资源丰富，是鄂伦春族主要聚居地之一，森林孕育了鄂伦春族，也孕育了独特的歌舞文化，鄂伦春族是一个能歌善舞的民族，每当打猎归来或喜庆节日，男女老少都会聚集在篝火前载歌载舞，鄂伦春族是一个只有语言没有文字的民族，县博物馆记载了鄂伦春族走过的历史。  1953年，鄂伦春族下山定居，结束了长期艰苦的游猎生活，生活条件得到巨大改善，然而随着生产方式的转变，鄂伦春族文化渐渐失去了昔日的辉煌，面临了后继乏人，技艺失传的危机。改革开放后，县委、县政府不断加大对鄂伦春族文化保护与传承力度，为拯救鄂伦春民族文化，为了追溯和还原这段传奇的历史，县委、县政府举全县之力，从四十多个部门抽调一百多名演职人员，把大型民族舞台剧《鄂伦春神话》搬上舞台，在提升我县鄂伦春民族文化的知名度和美誉度的同时，也向世人展示了嘉荫深厚的文化底蕴，对鄂伦春族传统文化进行了有效的保护和传承。  在我县鄂伦春人生活的脚下，长眠着曾经的“地球霸主”。我县是中国最早发现恐龙的地方，1902年一位叫马纳金的俄国军官打开了嘉荫通往恐龙王国的大门。为了保护和发扬我县恐龙文化，2001年12月经国土资源部批准，我县建立了嘉荫恐龙国家地质公园，并从2011年开始，积极响应国家出台的《古生物化石保护条例》，停止大面积挖掘恐龙化石，在原址上建立国家级科普教育基地。2017年9月，中国恐龙发现115周年纪念学术研讨会暨首届嘉荫化石保护论坛在我县举行，来自全国20多个省市的30多所大学、科研机构及自然类博物馆的100多名专家学者及化石保护部门代表应邀出席，为进一步弘扬我县恐龙文化起到了积极地推动作用。  民富是民生，民乐也是民生。改革开放以来，我县始终把繁荣群众文化作为构建和谐社会的基础工作和精神纽带，积极引导社会力量，整合文化资源，激发群众的参与热情和创造活力，走出一条政府引导、城乡联动、全民参与的共建共享新路子，不断推进群众文化向宽领域、多层次、全方位发展，张宝梅是一个十足的文艺爱好者，退休后赋闲在家的她组织起一支老年艺术团，每当夜幕降临，霓虹初上，张宝梅的老年艺术团就在江滨广场上扭起红红火火的大秧歌。  改革开放40年，嘉荫文化事业沐浴着时代春风，破难攻坚，不断繁荣艺术创作，大力推进文化基础设施建设，努力繁荣群众文化生活，无论是经典的音乐会、充满正能量的慈善晚会、异彩纷呈的“龙腾盛世、幸福嘉荫”广场文化系列活动、充满无限浪漫的“中俄国际集体婚礼”，还是充满节日气氛的“三下乡”活动，每一场演出的节目内容丰富，形式多样，真正做到了让老百姓在家门口就能欣赏到一场丰富的文艺演出。如此密集性的文艺活动，既丰富了群众的业余文化生活，也激发了广大城乡居民参与文化、创造文化、享受文化的热情，充分展示了全县人民和谐幸福、奋发向上的精神面貌。近五年，我县共开展公益性演出250场，观众人数累计达40万人次，每年都完成农村公益电影放映876场，观众人数达2.6万人次。  满足人民过上美好生活的新期待，必须提供丰富的精神食粮，随着经济社会的快速发展，文化养老也成为了一种更高层次、更高水平的养老方式。2017年9月，县委、县政府立足长远发展，和谐稳定大局，为了繁荣嘉荫人民精神文化生活，把民心工程落到实处，让老年朋友能够真正老有所学、老有所教、老有所为、老有所乐，挂牌成立了嘉荫县老年大学，老年大学作为文化养老的一个平台深受老年人的欢迎。  40年的发展，我县的文化工作可圈可点，我县的文化氛围变得更加宽泛，人民群众对不同文化，不同文明和不同想法有了更深的包容和理解，40年来，我县的文化事业走了在康庄大道上。
67,2018年全县中小学德育干部培训现场会暨总结会召开,2018-12-11,2018-12-11,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235747.shtml,为深入贯彻落实立德树人的根本任务，加强学校的德育工作，充分发挥班主任在班级管理中的主导作用，切实将党和国家关于中小学德育工作的要求落细、落小、落实，推进我县德育工作创新发展。近日，2018年全县中小学德育干部培训现场会暨总结会召开。  本次培训采用德育工作现场会和德育干部素质相结合的方式进行，全体参训人员对县第一小学德育工作成果进行现场观摩。通过分组挂钩深入班级学习，参观学生晨会、班队课、大课间等日常教育教学活动，全面考察学生一日常规教育情况。多角度、多层面、全方位呈现了县第一小学多年扎扎实实做德育及落实《中小学德育工作指南》的成果。  培训会还对参训人员进行结业测试，检验大家对《中小学德育工作指南》的掌握程度。此次培训通过专题讲座、课堂观摩、交流探讨等形式，引导中小学德育工作者主动适应新形势、明确新要求、迎接新挑战、探索新方法，切实增强学校德育工作的针对性与实效性，全面提高了各中小学德育管理干部队伍的整体水平，为今后我县更好地开展德育工作打下坚实基础。
68,年终扶贫见成效 产业分红暖人心,2018-12-11,2018-12-11,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235746.shtml,扶贫先扶志，要想摆脱贫困，过上小康生活，光靠“救济”不能长久，必须要想出一条“来钱道儿”，才能彻底拔掉“穷根”，县恐龙国家地质公园和恐龙博物馆作为乌拉嘎镇金丰村帮扶单位，始终坚持把产业扶贫作为实现稳定脱贫治本之策，不断加大产业扶持力度。今年年初，乌拉嘎镇金丰村驻村扶贫工作队综合考虑资源优势、产业基础、市场需求等因素，立足贫困户实际，帮助金丰村发展起了生猪养殖，让困难群众依靠自己的双手勤劳致富。目前，在两家帮扶单位的帮助下，今年金丰村所养殖的30头生猪已全部宰杀销售一空，每户建档立卡贫困户分红收益600多元。
69,“中国宪法边疆行”宣讲活动进农村,2018-12-10,2018-12-10,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235745.shtml,为进一步深入贯彻习近平总书记关于依法治国重要讲话精神，进一步弘扬宪法精神，不断推进法治宣传教育，全面宣传普及宪法知识，营造普法，学法，用法的良好氛围。近日，“中国宪法边壃行”宣讲活动走进保兴镇。  县司法局工作人员宣讲紧紧围绕“崇尚宪法、学习宪法、维护宪法、运用宪法”这一主题，通过讲解宪法知识，发放宪法知识读本和宣传手册等方式，结合实际面向群众集中宣传国家各项法律法规，现场解答部分群众疑惑。通过此次活动，进一步扩大了宪法宣传范围，提高了广大人民群众的法律意识，使群众感受到了宪法的神圣和威严，增强了群众的法治观念，有效的引导大家更加自觉的学习宪法。营造了尊崇宪法、学习宪法、遵守宪法、维护宪法、运用宪法的浓厚法治氛围。
70,向阳乡日产100吨大米生产线投入使用,2018-12-10,2018-12-10,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235744.shtml,为进一步提高百姓收入，打响“向阳水稻”知名度，向阳乡王家店村学良农业种植专业合作社，购置的日产100吨大米生产线正式投入使用。  向阳乡王家店村学良农业种植专业合作社大米生产线于2017年9月初正式开工建设，现已完工投入使用。合作社主要利用黑龙江水+优质大米品种，生产“天地之恋”牌绿色大米，经过深加工的大米通过统一品牌销售，保守计算每斤要比“毛稻”高出2毛钱。  据了解，这套日产100吨大米生产线价值93万元，是我县目前规模最大的大米生产线。它的建成将加快向阳乡粮食深加工步伐，积极助推向阳乡农业产业化进程。  下一步，学良农业种植专业合作社将广泛运用微信、微博等网络媒体，不断加大产品宣传力度，有效提高产品生产力和市场竞争力，预计每年可加工稻米3000吨，生产大米1900吨，年纯收入约45万元，作为投资回报，合作社将在2020年底每年拿出6.55万元为全乡131户贫困户进行分红，每户的实际分红资金将以贫困户产业项目覆盖层数和年人均纯收入为依据，优先为产业项目覆盖层数少以及人均纯收入低的贫困户提供更多分红，确保每户贫困户都能高于退出收入标准。
71,青山乡召开脱贫攻坚工作座谈会,2018-12-10,2018-12-10,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235743.shtml,近日，青山乡召开脱贫攻坚工作座谈会。会上，青山乡相关负责人将一年来脱贫攻坚工作和取得的成效进行了总结，各驻村工作队队长先后发言，汇报了工作中取得的成绩和遇到的困难。与会人员还就脱贫攻坚产业发展、危房改造、公共服务配套、扶贫资金使用等问题交换意见。  会议一致认为，脱贫攻坚工作是当前和今后一个时期的工作重心，青山乡党委政府和驻村工作队都应强化责任担当，结合工作实际找准结点、抓住重点、解决难点、创新亮点，积极协调好工作，在产业扶贫和激发内生动力上下功夫，集中力量攻克贫困的难中之难、坚中之坚。
72,县法院公众开放日：干警家属走进法院 全方位感知法院工作,2018-12-10,2018-12-10,伊春-嘉荫日报,http://www.jyx.gov.cn/jyxrmzf/c104060/201812/235742.shtml,为进一步增进法院干警家属对法院工作的了解与支持，12月8日，县法院邀请40多名干警家属走进法院，了解法院工作情况，体验干警工作生活，参加法院“公众开放日”活动。县委常委、副县长董丽出席活动。  在县法院党组书记、院长冯久鸿的陪同下，董丽与家属们先后参观了法院安检室、主楼大厅、诉讼服务中心、审批中心、执行指挥中心、文化长廊、食堂宿舍等办公场所及基础设施。所到之处，家属们都饶有兴致地参观交流，切身感受亲人们的工作生活环境。在县法院多功能审判庭，董丽还与家属们一同走上审判席，敲响法槌，亲身感受庭审现场，了解庭审流程。  在随后召开的新闻发布会上，冯久鸿代表全院干警向一直以来支持法院工作的家属表示诚挚的欢迎和谢意，并就县法院自然情况及近三年收结案情况进行了通报，希望家属们继续为嘉荫法院的发展献计献策，多提宝贵意见，并一如既往的关心、支持法院工作，做好干警们的坚强后盾。  一次严肃而不失活泼的法院公众开放日，一场温情的干警家属新闻发布会，县法院用丰富多彩的形式，将司法公开、阳光司法延伸到“八小时”之外，让更多人了解法院，感知法院在司法体制改革中的发展变化，拓宽人民群众的监督渠道，不断促进法院各项工作健康发展。
